image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Wagastu (Kawung Daur Rambat).jpg,"The batik fabric features the Malang motif, characterized by brick red, yellow motifs. The dominant motifs include ivy. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features circular motifs, characterized by red, black, white, and gold motifs. The dominant motif elements appear as stylized leaves and petal-like shapes. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create a dynamic visual flow. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Blimbing ( Daniswara Sukumara).jpg,"The batik fabric features the Malang motif, characterized by brown, red motifs. The dominant motifs include yellow ragil mask, banner and frangipani. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features strawberry motifs, characterized by red, green, and white motifs. The dominant motif elements are strawberries with leaves and flowers. These motifs are arranged in a repeating pattern across the fabric, spaced evenly but densely, creating a vibrant and lively design. There are no isen-isens visible in this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Tiepuk Trenggalek (Manggis Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by purple, eggplant motifs. The dominant motifs include mangosteen fruit flora, truntum, cloves and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by pink, black, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with some variation in spacing and density, particularly noticeable around the edges where smaller dots and lines are interspersed as isen-isen.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Rahayu (Mustika Ayu).jpg,"The batik fabric features the Trenggalek motif, characterized by dark brown, light brown motifs. The dominant motifs include crown flower flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by black, white, and brown motifs. The dominant motif elements include leaves and flowers, arranged in a scattered pattern across the fabric. The motifs vary in size and density, with some areas having more densely packed flowers while others have fewer. Small dots and lines are interspersed throughout the design, adding texture and detail to the overall pattern.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 4 Selempang Gunungan.jpg,"The batik fabric features the Lamongan motif, characterized by orange, red, black, white motifs. The dominant motifs include tendrils and limestone. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, black, and white motifs. The dominant motif elements appear as small flowers and leaves. These motifs are arranged in a repeating grid pattern, with moderate spacing between each element. The fabric also includes isen-isen, which consists of small dots and short lines filling the spaces between the larger floral designs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Soendari (Tugu Teratai).jpg,"The batik fabric features the Malang motif, characterized by bright red motifs. The dominant motifs include rain tree and malang statue. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white motifs against a red background. The dominant motif elements include stylized flowers and leaves, as well as a central architectural structure resembling a temple or pagoda. These motifs are arranged in a repeating pattern across the fabric, spaced evenly and oriented vertically along the length of the material. There are no isen-isens or other decorative elements visible within this section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 9 Biota Laut.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange, brown motifs. The dominant motifs include sea life. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features aquatic life motifs, characterized by red, white, and black motifs. Dominant motif elements include jellyfish, koi fish, and seaweed-like structures. The motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that suggest movement through water. Small dots and short lines are interspersed among the larger motifs, adding texture and depth to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Baronggung (Bunga Nirwana 1).jpg,"The batik fabric features the Tulungagung motif, characterized by green, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, green, and purple motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create an overall balanced design. There are no isen-isens or other filler elements visible on this particular section of the fabric.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Kantil (Kembang Sepatu).jpg,"The batik fabric features the Malang motif, characterized by fuchsia pink, blue motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, blue, yellow, and green motifs. The dominant motif elements include flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. There are no clearly visible isen-isens in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 4 Bangau dan Mawar Kombinasi.jpg,"The batik fabric features the Lamongan motif, characterized by red, dark blue, light blue, white motifs. The dominant motifs include strok and rose. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, blue, and black motifs. The dominant motif elements include flowers, leaves, and birds. These motifs are arranged in a repeating grid pattern, with moderate spacing between each element. Small dots and short lines act as isen-isens, filling gaps between larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Baronggung (Bunga Nirwana 2).jpg,"The batik fabric features the Tulungagung motif, characterized by blue, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, blue, and white motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. There are no isen-isen (small dots, short lines, or fillers) visible on this particular section of the fabric.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Rahayu (Kawung Kopi Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, black motifs. The dominant motifs include cloves, coffee beans. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, black, and white motifs. The dominant motif elements appear as stylized flowers with central star-like shapes. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented diagonally from corner to corner. Small dots and short lines act as isen-isens, filling the spaces between the larger floral designs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Lana (Alam parang daun teh biru).jpg,"The batik fabric features the Malang motif, characterized by blue motifs. The dominant motifs include teh leaf and machete motif. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leafy motifs, characterized by white and light blue motifs. The dominant motif elements are fern-like leaves and small dots. These motifs are arranged diagonally across the fabric, creating a flowing pattern that repeats consistently throughout. The spacing between the motifs varies slightly but remains relatively uniform, ensuring a balanced and harmonious design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Tiepuk Trenggalek (Turonggo Yakso).jpg,"The batik fabric features the Trenggalek motif, characterized by black, chocolate motifs. The dominant motifs include turonggoyakso dance culture and flora of cloves, jasmine, roses. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white, red, and black motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. Some areas have denser clusters of motifs, while others feature more scattered arrangements.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Blimbing (Daniswara Jiwa Trisna).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus, butterfly and mask, koin. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by green, blue, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities, primarily oriented horizontally but also incorporating some vertical elements.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Soendari (Arca GanesCandra Kapalaha).jpg,"The batik fabric features the Malang motif, characterized by emerald green motifs. The dominant motifs include lotus and ganesha statue. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features skull motifs, characterized by white motifs on teal background. The dominant motif elements include skulls adorned with crowns and decorative elements. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly and oriented uniformly. There are no isen-isen elements visible in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061004_Irfan Hakim_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by brown, red motifs. The dominant motifs include ashoka flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features heart-shaped motifs, characterized by red, white, and black motifs. The dominant motif elements include hearts, leaves, and small decorative details like dots and lines. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented diagonally from corner to corner.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Baronggung (Gayatri Putri).jpg,"The batik fabric features the Tulungagung motif, characterized by light green, dark green motifs. The dominant motifs include gayatri temple and living plants. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diamond-shaped motifs, characterized by green, white, and dark blue motifs. The dominant motif elements include intricate floral patterns within each diamond. These diamonds are arranged in a repeating grid pattern across the fabric, maintaining consistent spacing and density. Small dots and short lines act as isen-isens, filling the spaces between the larger diamond motifs.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060306_Bandeng Lele Manggar Kelapa_2025_FLORA_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by reddish brown, black motifs. The dominant motifs include coconut blossom, milkfish and catfish and singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by orange, red, and black motifs. The dominant motif elements include flowers, leaves, and abstract shapes resembling birds or insects. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 4 Lamongan Megilan.jpg,"The batik fabric features the Lamongan motif, characterized by pitch black, black, red motifs. The dominant motifs include lamongan cultural ornament. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features elephant motifs, characterized by red, black, and white motifs. The dominant motif elements include elephants and decorative bands. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. Small dots are also visible as isen-isen filler between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Lana (Bunga Matahari).jpg,"The batik fabric features the Malang motif, characterized by green motifs. The dominant motifs include sunflower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features sunflower motifs, characterized by yellow, green, and brown motifs. The dominant motif elements are sunflowers with their petals spread outwards. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each flower. The leaves surrounding the flowers are also part of this arrangement, adding depth to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060103_Daun Sente (Talas)_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by navy blue motifs. The dominant motifs include taro leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features intricate floral motifs, characterized by dark brown, light blue, and white motifs. The dominant motif elements include swirling leaves and delicate flowers. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create an overall balanced design. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the pattern.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Bengkel (Mayuragari).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leafy motifs, characterized by dark blue and white motifs. The dominant motif elements appear as stylized leaves, arranged diagonally along the right side of the fabric. These leaves are spaced closely together but vary slightly in size and orientation, creating a dynamic pattern against the black background. Small dots and lines are interspersed within the leafy design, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 31 Batik Kantil (Mawar).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include rose flower and butterfly. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, green, yellow, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing and density. Small dots and short lines are interspersed between the larger motifs as isen-isens.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Krajan (Parang Kopi).jpg,"The batik fabric features the Malang motif, characterized by orange, brown motifs. The dominant motifs include coffee beans and parang pattern, motif klasik. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features wavy motifs, characterized by orange, brown, white, and red motifs. The dominant motif elements appear as elongated, flowing forms that resemble abstract hands or leaves. These motifs are arranged diagonally across the fabric, creating a dynamic pattern with varying densities and orientations. Small dots and lines are interspersed within some of the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 17 Sendang Dhuwur.jpg,"The batik fabric features the Lamongan motif, characterized by black, red motifs. The dominant motifs include a machete made from the elementary school letters sendang duwur and clover. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, black, and white motifs. The dominant motif elements include flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with small dots interspersed between the larger floral designs. The arrangement appears symmetrical along both edges, creating a balanced look.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 10 Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by red, black motifs. The dominant motifs include singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, white, and black motifs. The dominant motif elements include stylized flowers, leaves, and abstract shapes. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and lines are interspersed throughout, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Baronggung (Rumput Laut).jpg,"The batik fabric features the Tulungagung motif, characterized by brick red, chocolate motifs. The dominant motifs include sea and seaweed. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features interconnected leaf-like motifs, characterized by shades of red, gold, and black motifs. The dominant motif elements appear as intricate, overlapping leaves that create a dense network across the fabric. These motifs are arranged in a repeating pattern, with varying densities and orientations, creating a dynamic yet harmonious design. Small dots and lines are interspersed between the larger motifs, adding texture and depth to the overall pattern.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Tiepuk (Ayam Bekisar).jpg,"The batik fabric features the Trenggalek motif, characterized by deep red, cream, golden yellow motifs. The dominant motifs include bekisar chicken fauna and clove plant flora, tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, cream, and dark brown motifs. The dominant motif elements include stylized flowers and leaves, often intertwined into larger floral arrangements. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create an organic flow across the fabric. Small dots and short lines, known as isen-isens, are interspersed between the main motifs, adding texture and detail to the design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Baronggung (Jahewono).jpg,"The batik fabric features the Tulungagung motif, characterized by red, black motifs. The dominant motifs include ginger plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leaf-like motifs, characterized by red, white, and black motifs. The dominant motif elements appear as stylized leaves with intricate veining. These motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. Small circular isen-isens are also visible interspersed among the larger motifs.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Soendari (Sekartaji Latar Gede).jpg,"The batik fabric features the Malang motif, characterized by blue, black motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features mask-like motifs, characterized by black, teal, orange, and white motifs. The dominant motif elements include stylized masks with intricate details such as eyes, noses, and crowns. These masks are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented vertically along the length of the material. Isen-isen, small dots and short lines, are also visible between the larger motifs, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060309_Sekar Jagad Lamongan_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by blue, blue sapphire motifs. The dominant motifs include jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by blue, black, and white motifs. The dominant motif elements include intricate floral designs and swirling patterns. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Rahayu (Seret Jedet.jpg,"The batik fabric features the Trenggalek motif, characterized by red, orange motifs. The dominant motifs include clove and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features linear motifs, characterized by white motifs against a deep red background. The dominant motif elements appear as small dots, elongated lines, and clusters resembling flowers or leaves. These motifs are arranged in horizontal bands across the fabric, spaced evenly apart but varying slightly in density from band to band. Some bands feature more densely packed motifs than others, creating a dynamic pattern that alternates between lighter and darker areas due to the contrast between the white motifs and the red background.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by vibrant reds, greens, and pinks. The dominant motif elements are lotus flowers and leaves, interspersed with smaller star-like shapes. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. Small dots and lines are also visible as isen-isens, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Soendari (Batik Kopi).jpg,"The batik fabric features the Malang motif, characterized by chocolate, white motifs. The dominant motifs include rose. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features coffee-themed motifs, characterized by white motifs against a brown background. The dominant motif elements include coffee cups, coffee beans, and coffee plant leaves. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create an organic feel. There are no isen-isens or other filler elements visible in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Wagastu (Budidaya Melati).jpg,"The batik fabric features the Malang motif, characterized by orange, blue motifs. The dominant motifs include jasmine plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leaf-like motifs, characterized by dark brown, light blue, and white motifs. The dominant motif elements appear as stylized leaves and small floral clusters. These motifs are arranged in a repeating pattern across the fabric, with some leaves oriented horizontally and others vertically, creating a dynamic yet balanced design. The spacing between the motifs varies slightly but remains relatively consistent throughout the piece.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Sukun (Batik Pohon Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by green, yellow motifs. The dominant motifs include breadfruit leaf, buah pohon sukun. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features leafy motifs, characterized by green and orange motifs. The dominant motif elements are fern-like leaves and circular shapes resembling berries or fruits. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies slightly in spacing but remains relatively dense throughout. Small dots are interspersed among the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 17 Batik Blimbing (Ista Malang Kucecwara).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include monument. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diagonal geometric motifs, characterized by blue, white, and black motifs. The dominant motif elements include triangular shapes and intricate lattice-like designs. These motifs are arranged diagonally across the fabric, creating a repeating pattern that spans from one edge to another. The spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring a balanced and harmonious appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Krajan (Sekar Jagad).jpg,"The batik fabric features the Malang motif, characterized by brown, dark red motifs. The dominant motifs include coffee beans, bunga mawar and sparrows. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, pink, and beige motifs. The dominant motif elements include flowers and leaves, arranged in a non-geometric pattern across the fabric. The motifs vary in size and spacing, creating a dense yet varied appearance. Small dots and short lines are interspersed between larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 5 Putihan Mekar Sewindu.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, black, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. There are no isen-isen visible in this image.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Blimbing (Daniswara Silamukti).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include flower, padi, butterfly, banteng and mask, panji asmora bangun, ragil kuning. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by blue, yellow, and red motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create an overall dynamic yet balanced appearance. There are no isen-isens visible in this image.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Tiepuk (Turonggo Yakso Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by black, milk chocolate, blue motifs. The dominant motifs include clove plant flora, food ... and turonggoyakso dance culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features dragon-like motifs, characterized by blue, beige, and black motifs. The dominant motif elements appear as stylized dragons with flowing tails and intricate scales. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart but densely packed together. Small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange motifs. The dominant motifs include milkfish and catfish and lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by orange, red, and black motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced design. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061009_Gapuro Singo Mengkok_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, grey motifs. The dominant motifs include gapuro singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diamond-shaped motifs, characterized by dark blue, light blue, and white motifs. The dominant motif elements include stylized leaves and abstract shapes within the diamonds. These motifs are arranged in a symmetrical pattern across the fabric, with small dots scattered throughout as isen-isens. The motifs are densely packed but evenly spaced, creating a balanced and intricate design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon motifs. The dominant motifs include clover and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white motifs against a deep red background. The dominant motif elements include stylized flowers, leaves, and abstract shapes resembling paisley designs. These motifs are arranged in a non-geometric pattern, spaced irregularly but densely concentrated towards the bottom left corner. Small dots, likely isen-isen, are scattered throughout the fabric, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Krajan (Kopi).jpg,"The batik fabric features the Malang motif, characterized by brown, white motifs. The dominant motifs include coffee beans. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by white motifs against a dark brown background. The dominant motif elements appear as stylized leaves and petals. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally across the fabric. Small dots and short lines, known as isen-isens, are also visible, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Tiepuk (Semen Romo).jpg,"The batik fabric features the Trenggalek motif, characterized by milk chocolate, orange red motifs. The dominant motifs include clove plant flora. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features intricate floral motifs, characterized by black, white, and red motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented diagonally across the fabric. Small dots and short lines act as isen-isens, filling in spaces between larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
