image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Baronggung (Bunga Nirwana 1).jpg,"The batik fabric features the Tulungagung motif, characterized by green, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, green, blue motifs. the dominant motifs include milkfish and catfish and jasmine. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Tulungagung,lamongan,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Kantil (Kembang Sepatu).jpg,"The batik fabric features the Malang motif, characterized by fuchsia pink, blue motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the buketan motif, characterized by vibrant red, orange, blue, and yellow motifs. the dominant motif elements are various flowers and leaves, including poppies and hibiscus-like blossoms. these motifs are arranged in a non-geometric pattern, scattered densely across the fabric, creating a lively and dynamic appearance. there are no isen-isens visible in this particular section of the batik.",Malang,buketan,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 4 Bangau dan Mawar Kombinasi.jpg,"The batik fabric features the Lamongan motif, characterized by red, dark blue, light blue, white motifs. The dominant motifs include strok and rose. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, blue, black motifs. the dominant motifs include jasmine flower flora and birds. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Baronggung (Bunga Nirwana 2).jpg,"The batik fabric features the Tulungagung motif, characterized by blue, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by blue, red motifs. the dominant motifs include hibiscus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Tulungagung,malang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Rahayu (Kawung Kopi Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, black motifs. The dominant motifs include cloves, coffee beans. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the tuntrum motif, characterized by red, black, and white motifs. the dominant motif elements appear to be stylized flowers with star-like centers. these motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented diagonally across the fabric. small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Lana (Alam parang daun teh biru).jpg,"The batik fabric features the Malang motif, characterized by blue motifs. The dominant motifs include teh leaf and machete motif. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by dark blue, white motifs. the dominant motifs include parang pattern. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Tiepuk Trenggalek (Turonggo Yakso).jpg,"The batik fabric features the Trenggalek motif, characterized by black, chocolate motifs. The dominant motifs include turonggoyakso dance culture and flora of cloves, jasmine, roses. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, red, white motifs. the dominant motifs include milkfish and catfish and sea hibiscus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Trenggalek,lamongan,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Blimbing (Daniswara Jiwa Trisna).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus, butterfly and mask, koin. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, brown motifs. the dominant motifs include lotus, bunga melati and sekartaji mask. the motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Soendari (Arca GanesCandra Kapalaha).jpg,"The batik fabric features the Malang motif, characterized by emerald green motifs. The dominant motifs include lotus and ganesha statue. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the dayak motif, characterized by teal and white motifs. the dominant motif elements include stylized skulls adorned with crowns and intricate decorative elements resembling leaves and flowers. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. there are no isen-isens visible in this particular section of the batik.",Malang,dayak,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061004_Irfan Hakim_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by brown, red motifs. The dominant motifs include ashoka flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by brown, red, black motifs. the dominant motifs include milkfish and catfish and jasmine. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Baronggung (Gayatri Putri).jpg,"The batik fabric features the Tulungagung motif, characterized by light green, dark green motifs. The dominant motifs include gayatri temple and living plants. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the jlamprang motif, characterized by green, white, and black motifs. the dominant motif elements appear to be intricate geometric shapes and floral patterns. these motifs are arranged in a repeating grid pattern, with each motif spaced evenly apart and oriented uniformly throughout the fabric. there are no isen-isens visible in this particular section of the batik.",Tulungagung,jlamprang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060306_Bandeng Lele Manggar Kelapa_2025_FLORA_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by reddish brown, black motifs. The dominant motifs include coconut blossom, milkfish and catfish and singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sekarjagad motif, characterized by black, gold, red, and blue motifs. the dominant motif elements include stylized flowers, leaves, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. small dots and short lines are interspersed throughout, adding texture and detail to the overall composition.",Lamongan,sekarjagad,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 4 Lamongan Megilan.jpg,"The batik fabric features the Lamongan motif, characterized by pitch black, black, red motifs. The dominant motifs include lamongan cultural ornament. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, white motifs. the dominant motifs include singo mengkok, lion's head, rooster, kawung, kedaung, kantil, sendang, otif malang, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, kawung, kedaung, k",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Lana (Bunga Matahari).jpg,"The batik fabric features the Malang motif, characterized by green motifs. The dominant motifs include sunflower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the kawung motif, characterized by vibrant yellow, orange, and green motifs. the dominant motif elements appear as stylized sunflowers with large petals and central seeds. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design that covers the entire surface. there are no isen-isens or additional decorative elements visible within this particular section of the batik.",Malang,kawung,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060103_Daun Sente (Talas)_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by navy blue motifs. The dominant motifs include taro leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, blue motifs. the dominant motifs include fern plants and floral patterns. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. small dots and short lines are interspersed throughout, adding texture and detail to the overall composition.",Lamongan,malang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Bengkel (Mayuragari).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, blue motifs. the dominant motifs include peacock leaves. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,trenggalek,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 31 Batik Kantil (Mawar).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include rose flower and butterfly. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red, yellow motifs. the dominant motifs include butterfly, kantil and peacock. the motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Krajan (Parang Kopi).jpg,"The batik fabric features the Malang motif, characterized by orange, brown motifs. The dominant motifs include coffee beans and parang pattern, motif klasik. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the parang motif, characterized by orange, brown, and white motifs. the dominant motif elements appear to be abstract wavy lines and small circular designs resembling flowers. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and more open spaces. the spacing varies slightly but generally follows a consistent rhythm along the diagonal direction.",Malang,parang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 17 Sendang Dhuwur.jpg,"The batik fabric features the Lamongan motif, characterized by black, red motifs. The dominant motifs include a machete made from the elementary school letters sendang duwur and clover. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, red motifs. the dominant motifs include hibiscus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,malang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 10 Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by red, black motifs. The dominant motifs include singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, red, white motifs. the dominant motifs include sekar jagad and sendang. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Baronggung (Rumput Laut).jpg,"The batik fabric features the Tulungagung motif, characterized by brick red, chocolate motifs. The dominant motifs include sea and seaweed. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sidomulyo motif, characterized by deep red, gold, and black motifs. the dominant motif elements appear to be intricate tree-like structures with small leaves and oval shapes interspersed throughout. these motifs are arranged in a repeating pattern that covers the entire surface of the fabric, creating a dense yet balanced design. there are no clear signs of isen-isens within this particular section of the batik.",Tulungagung,sidomulyo,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Tiepuk (Ayam Bekisar).jpg,"The batik fabric features the Trenggalek motif, characterized by deep red, cream, golden yellow motifs. The dominant motifs include bekisar chicken fauna and clove plant flora, tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, moss green motifs. the dominant motifs include cloves. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Trenggalek,trenggalek,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Baronggung (Jahewono).jpg,"The batik fabric features the Tulungagung motif, characterized by red, black motifs. The dominant motifs include ginger plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by dark blue, red motifs. the dominant motifs include fern plants. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Tulungagung,malang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Soendari (Sekartaji Latar Gede).jpg,"The batik fabric features the Malang motif, characterized by blue, black motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, blue motifs. the dominant motifs include mask, kawung. the motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060309_Sekar Jagad Lamongan_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by blue, blue sapphire motifs. The dominant motifs include jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sekarjagad motif, characterized by deep blue, light blue, and black motifs. the dominant elements include intricate floral patterns and abstract designs resembling leaves and swirls. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall design.",Lamongan,sekarjagad,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Rahayu (Seret Jedet.jpg,"The batik fabric features the Trenggalek motif, characterized by red, orange motifs. The dominant motifs include clove and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the parang motif, characterized by red motifs. the dominant motif elements appear to be abstract geometric shapes and possibly small circular designs. these motifs are arranged in horizontal bands across the fabric, creating a repeating pattern that spans the entire width. the spacing between the bands varies slightly but remains relatively consistent throughout the design. isen-isen, which are small dots or short lines used for filling spaces between larger motifs, can also be seen interspersed within some of the bands.",Trenggalek,parang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, yellow motifs. the dominant motifs include lotus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Soendari (Batik Kopi).jpg,"The batik fabric features the Malang motif, characterized by chocolate, white motifs. The dominant motifs include rose. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, white motifs. the dominant motifs include coffee cup, kopi luwak plant. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Wagastu (Budidaya Melati).jpg,"The batik fabric features the Malang motif, characterized by orange, blue motifs. The dominant motifs include jasmine plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brick red, blue motifs. the dominant motifs include leaf. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Sukun (Batik Pohon Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by green, yellow motifs. The dominant motifs include breadfruit leaf, buah pohon sukun. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by dark green, orange motifs. the dominant motifs include fern plants. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 17 Batik Blimbing (Ista Malang Kucecwara).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include monument. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the parang motif, characterized by deep blue, white, and light gray motifs. the dominant motif elements appear to be abstract geometric shapes and possibly stylized figures. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that repeats consistently throughout. small dots and lines act as isen-isens, filling spaces between larger motifs and enhancing the overall design's complexity.",Malang,parang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Krajan (Sekar Jagad).jpg,"The batik fabric features the Malang motif, characterized by brown, dark red motifs. The dominant motifs include coffee beans, bunga mawar and sparrows. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sekarjagad motif, characterized by brown, beige, and red motifs. the dominant motif elements include stylized flowers, leaves, and abstract geometric shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. small dots and short lines act as isen-isens, adding texture and detail to the overall design.",Malang,sekarjagad,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 5 Putihan Mekar Sewindu.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, white motifs. the dominant motifs include jasmine flower flora and milkfish and catfish procreators. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Blimbing (Daniswara Silamukti).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include flower, padi, butterfly, banteng and mask, panji asmora bangun, ragil kuning. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by blue, red motifs. the dominant motifs include lotus and bunga melati. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Tiepuk (Turonggo Yakso Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by black, milk chocolate, blue motifs. The dominant motifs include clove plant flora, food ... and turonggoyakso dance culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, blue motifs. the dominant motifs include lion and sekartaji. the motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.",Trenggalek,malang,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange motifs. The dominant motifs include milkfish and catfish and lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sekarjagad motif, characterized by orange, black, and white motifs. the dominant motif elements appear to be abstract floral designs and swirling patterns. these motifs are arranged in a repeating grid-like pattern across the fabric, with moderate spacing between each element. there are no isen-isens or other decorative fillers visible within this section of the batik.",Lamongan,sekarjagad,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061009_Gapuro Singo Mengkok_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, grey motifs. The dominant motifs include gapuro singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the bokor_kencono motif, characterized by deep blue, light blue, and white motifs. the dominant motif elements include stylized flowers and leaves, along with intricate geometric designs resembling lanterns. these motifs are arranged in a repeating pattern across the fabric, spaced evenly but densely packed enough to create a rich texture. small dots and short lines act as isen-isens, adding detail between larger motifs.",Lamongan,bokor_kencono,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon motifs. The dominant motifs include clover and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the betawi motif, characterized by red, white, and black motifs. the dominant elements include stylized flowers, abstract shapes resembling leaves or feathers, and vertical striped patterns. these motifs are arranged symmetrically on either side of a central vertical line, creating a balanced composition. small dots and short lines act as isen-isens, adding texture and detail throughout the design.",Lamongan,betawi,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Krajan (Kopi).jpg,"The batik fabric features the Malang motif, characterized by brown, white motifs. The dominant motifs include coffee beans. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown, white motifs. the dominant motifs include coffee cup and koi fish. the motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Tiepuk (Semen Romo).jpg,"The batik fabric features the Trenggalek motif, characterized by milk chocolate, orange red motifs. The dominant motifs include clove plant flora. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the bokor_kencono motif, characterized by black, white, and orange motifs. the dominant motif elements appear to be abstract, intricate designs resembling leaves or feathers. these motifs are arranged in a repeating pattern across the fabric, creating a dense and complex design that covers the entire surface. there are no clear signs of isen-isens or other decorative elements within this particular section of the batik.",Trenggalek,bokor_kencono,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Tiepuk (Larung Sembonyo).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, yellow motifs. The dominant motifs include larungsaji culture and floral flora.... The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the bokor_kencono motif, characterized by orange, white, black, and brown motifs. the dominant motif elements include stylized trees, birds, and abstract geometric shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. small dots and lines are interspersed throughout, adding texture and detail to the overall design.",Trenggalek,bokor_kencono,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Lana (Jumputan).jpg,"The batik fabric features the Malang motif, characterized by purple motifs. The dominant motifs include . The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the tuntrum motif, characterized by light pink motifs. the dominant motif elements appear to be small, intricate designs that resemble stylized flowers or abstract shapes. these motifs are arranged in a repeating grid pattern across the fabric, with consistent spacing and density. the orientation of the motifs suggests they are laid out in rows and columns, creating a structured yet delicate appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 6 Karang Pring.jpg,"The batik fabric features the Lamongan motif, characterized by yellow, red, black, white motifs. The dominant motifs include coral. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by yellow, red, black motifs. the dominant motifs include milkfish and catfish and sea hibiscus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Sukun (Batik Okus).jpg,"The batik fabric features the Malang motif, characterized by dark blue, red motifs. The dominant motifs include sea plants, tilapia fish and cadik boat, aliran air. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, red motifs. the dominant motifs include boat, coral reefs, sea creatures. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, white motifs. The dominant motifs include kantil mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the betawi motif, characterized by vibrant purple, orange, blue, and white motifs. the dominant elements include stylized faces resembling traditional betawi figures, along with abstract geometric shapes and floral patterns. these motifs are arranged in a repeating grid pattern across the fabric, with each section containing multiple smaller designs spaced evenly apart. the arrangement appears symmetrical both horizontally and vertically, creating a balanced and harmonious overall design.",Malang,betawi,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061008_Singo Mengkok Gagak Siup_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, light brown motifs. The dominant motifs include singo mengkok gagak siup. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the liong motif, characterized by deep blue, light blue, and white motifs. the dominant motif elements include stylized dragon-like figures and small birds. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that flows from one side to another. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, ensuring a balanced appearance. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Lamongan,liong,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue motifs. The dominant motifs include jasmine and singo mengkok. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by green, black motifs. the dominant motifs include milkfish and catfish. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Lamongan,lamongan,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Krajan (Bunga Terompet Garudeya).jpg,"The batik fabric features the Malang motif, characterized by black, yellow motifs. The dominant motifs include trumpet flower and ガルデヤ. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the bokor_kencono motif, characterized by black, orange, yellow, and white motifs. the dominant motif elements include stylized leaves and flowers, arranged in a non-geometric pattern that flows from one side to another. the motifs are densely packed but vary slightly in size and orientation, creating a dynamic yet balanced composition. small dots and short lines are interspersed throughout the design, adding texture and detail to the overall pattern.",Malang,bokor_kencono,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, green motifs. the dominant motifs include lotus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Krajan (Bunga Sepatu).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, red motifs. the dominant motifs include hibiscus. the motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.",Malang,malang,,,True,no_class,
