image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Kantil (Musahara Gauri).jpg,"The batik fabric features the Malang motif, characterized by foliage green tones. The main motifs include banana tree and phoenix bird, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a green background and yellow and red motifs. The main motifs consist of stylized tree trunks and branches, with leaves depicted in a vibrant green. The 'isen-isen', or filler patterns, include small, repeating geometric shapes such as triangles and dots, primarily in yellow and red hues. These fillers are arranged symmetrically around the central tree motifs, creating a balanced and harmonious design across the entire fabric.",True,hard,Malang,malang,0.7774590849876404
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black tones. The main motifs include seagull and jasmine, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a white background and dark blue motifs. The main motifs include stylized birds and floral patterns, which are intricately detailed and filled with smaller 'isen-isen' designs that resemble leaves, flowers, and abstract shapes. These 'isen-isen' fill the spaces between larger motifs, creating a dense and intricate pattern across the entire surface. The layout follows a symmetrical design, with the central area featuring more complex bird and floral arrangements, while the borders incorporate simpler geometric and floral patterns in alternating dark blue stripes against the white background.",True,hard,Lamongan,lamongan,0.9700962901115417
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red tones. The main motifs include wijaya kusuma flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a red background and green motifs. The main motifs consist of elongated, snake-like forms that curve gracefully across the fabric. These snakes are filled with small, star-shaped flowers in yellow and white hues, creating an intricate 'isen-isen' pattern within each form. The layout of the motifs follows a random yet harmonious arrangement, with some overlapping and others spaced apart to create a dynamic and visually engaging design.",True,hard,Malang,malang,0.6497528553009033
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue tones. The main motifs include stork and cloud, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a dark brown background and vibrant red, orange, green, blue, and white motifs. The main motifs depict stylized cranes in flight, each outlined in white against the darker background. The 'isen-isen', or filler patterns, consist of stylized clouds in shades of blue and white, interspersed between the cranes to create a sense of depth and movement across the fabric. The layout follows a repeating pattern where the cranes and clouds alternate, creating a dynamic and harmonious design that covers the entire surface of the fabric.",True,hard,Malang,malang,0.8506247997283936
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown tones. The main motifs include clove and butterfly, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a black background and white motifs. The main motifs include stylized butterflies in various sizes, some outlined in brown or beige, creating a striking contrast against the dark backdrop. The 'isen-isen', which are small decorative elements, are also predominantly white but feature subtle variations such as light brown or beige accents, adding depth to the design. These elements are scattered across the fabric, arranged in a seemingly random yet harmonious pattern that covers the entire surface.",True,hard,Trenggalek,trenggalek,0.6824456453323364
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red tones. The main motifs include liris pattern and rainwater, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a deep red background and white motifs. The main motifs appear to be stylized figures or abstract shapes, possibly representing birds or geometric forms, arranged in a diagonal pattern across the fabric. These motifs are interspersed with smaller, intricate 'isen-isen' designs that fill the spaces between them, adding depth and complexity to the overall pattern. The layout follows a consistent diagonal grid, creating a dynamic and visually engaging design.",True,hard,Malang,malang,0.5122157335281372
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green tones. The main motifs include rafflesia arnoldii and temple, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a dark brown background and green and white motifs. The main motifs consist of stylized pagoda-like structures in white, while the 'isen-isen' filling the spaces between them are depicted as intricate leaf patterns in green. The layout/pattern arrangement is repetitive and symmetrical, creating a dense and uniform design across the entire surface of the fabric.",True,hard,Malang,malang,0.9024738073348999
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white tones. The main motifs include garudeya, kawung, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the kawung motif, characterized by a deep red background and white motifs. The main motifs consist of elongated, teardrop-shaped forms that are arranged in a repeating pattern across the fabric. These teardrops are filled with smaller diamond shapes, creating an intricate 'isen-isen' effect within each larger shape. The overall layout follows a symmetrical grid-like structure, with the motifs evenly distributed to create a balanced and harmonious design.",False,hard,Malang,kawung,0.5248509645462036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown tones. The main motifs include flower and cucumber and tendrils, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a dark brown background and light blue and white motifs. The main motifs include stylized flowers and swirling patterns that resemble leaves or vines, predominantly in light blue. These motifs are interspersed with smaller white dots and intricate white lines forming detailed 'isen-isen', which fill the spaces between larger motifs. The layout follows a symmetrical pattern, with each section mirroring its counterpart across the center, creating a balanced and harmonious design.",True,hard,Lamongan,lamongan,0.9703580141067505
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown tones. The main motifs include milkfish and catfish and gapuro lamongan, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a black background and orange motifs. The main motifs consist of symmetrical, ornate designs resembling stylized birds or phoenixes, each adorned with intricate patterns including geometric shapes like triangles and rectangles, and floral elements. These motifs are filled with 'isen-isen', which appear to be small, star-like shapes scattered throughout the design. The layout/pattern arrangement consists of these motifs repeated in a grid-like fashion across the entire fabric, creating a harmonious and balanced overall appearance.",True,hard,Lamongan,lamongan,0.9630472660064697
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black tones. The main motifs include breadfruit tendrils, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a white background and red and black motifs. The main motifs include stylized leaves and flowers that are intricately designed with pointed tips and curved edges. These motifs are interspersed throughout the fabric in a dense pattern, creating a visually rich texture. The 'isen-isen', or filler patterns, consist of smaller floral designs and geometric shapes, which fill the spaces between the larger motifs, adding depth and complexity to the overall design. The layout follows a repeating grid-like structure, ensuring uniformity across the entire piece while maintaining an organic flow through the varied shapes and sizes of the",True,hard,Lamongan,lamongan,0.9285719990730286
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown tones. The main motifs include dutch lady, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a reddish-brown background and white motifs. The main motifs include two figures dressed in traditional attire, one male wearing a hat and another female figure adorned with a headpiece. There is also a stylized tree with leaves. These central figures are surrounded by an 'isen-isen' pattern that fills the spaces between them, consisting of small, evenly spaced lines forming a grid-like structure. The layout arranges these elements symmetrically around the central figures, creating a balanced composition against the backdrop.",True,hard,Malang,malang,0.9094877243041992
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green tones. The main motifs include breadfruit leaf and kawung, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a beige background and green and brown motifs. The main motifs consist of acorn-like shapes with detailed caps in brown, surrounded by green leaves that have pointed tips. The 'isen-isen', or filler patterns, include smaller versions of these acorns and leaves, creating a dense and intricate design across the fabric. The layout follows a repeating pattern where each motif is evenly spaced, forming a grid-like structure that covers the entire surface of the fabric.",True,hard,Malang,malang,0.9228516221046448
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white tones. The main motifs include dragon, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a deep blue background and white motifs. The main motifs consist of stylized dragons or serpents, each adorned with intricate details such as scales and horns. These dragons are positioned in the upper right corner of the fabric. The 'isen-isen' filling the spaces between these dragon motifs consists of repeating circular patterns, creating a dense geometric lattice that covers the entire surface of the fabric. The layout/pattern arrangement follows a symmetrical design, with the central area dominated by the repeating circular 'isen-isen' pattern, while the corners feature the detailed dragon motifs.",True,hard,Malang,malang,0.7609214186668396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink tones. The main motifs include turtledove and grape fruit, bunga anggrek, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a dark green background and white and light pink motifs. The main motifs include stylized birds in flight, depicted with elongated bodies and outstretched wings, and intricate floral patterns that fill the spaces between them. These floral designs consist of small blossoms connected by delicate vines, creating a dense yet harmonious pattern across the fabric. The layout follows a repeating horizontal band design, where each section alternates between the bird and floral motifs, separated by a dotted border at the bottom.",True,hard,Malang,malang,0.6238106489181519
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green tones. The main motifs include lotus and lion, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a maroon background and white and green motifs. The main motifs consist of stylized lion heads in white and green, arranged symmetrically across the fabric. These lions are interspersed with intricate interlocking circles forming the 'isen-isen', which fill the spaces between them. The pattern arrangement follows a diagonal line from top left to bottom right, creating a dynamic flow that guides the viewer's eye through the design. At the bottom edge, there is an additional decorative border featuring vertical lines in white against a green background, adding a contrasting element to the overall composition.",True,hard,Malang,malang,0.5749129056930542
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black tones. The main motifs include clove and gurdo motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a black background and red motifs. The main motifs are intricate paisley-like shapes, each filled with smaller floral patterns in blue and white. These paisleys are densely packed across the entire surface, creating a rich tapestry effect. The 'isen-isen', or filler designs, consist of small dots and lines that connect the larger motifs, enhancing the overall complexity and depth of the pattern. The layout follows a symmetrical yet dynamic arrangement, ensuring no two sections look identical while maintaining a cohesive visual flow throughout the fabric.",True,hard,Trenggalek,trenggalek,0.9744184017181396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink tones. The main motifs include chrysanthemum flower and peacock, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a peach-colored background and blue, red, and white motifs. The main motifs include stylized birds with long, flowing tails, and floral patterns. The 'isen-isen', or filler designs, consist of intricate geometric shapes and floral motifs in shades of blue, red, and white, which fill the spaces between the larger bird and flower designs. The layout follows a symmetrical pattern, with the central area featuring a large bird surrounded by smaller birds and flowers, creating a balanced and harmonious design across the entire fabric.",True,hard,Malang,malang,0.7075459361076355
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white tones. The main motifs include sekartaji mask, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a black background and white motifs. The main motifs consist of circular shapes resembling crowns or headdresses, each containing a face-like design in the center. These central faces have distinct facial features such as eyes, noses, and mouths. The spaces between these crown-like shapes are filled with intricate interlocking circles forming an 'isen-isen' pattern that creates a dense geometric lattice across the entire surface. The layout follows a symmetrical arrangement, with the crown-shaped motifs evenly distributed throughout the fabric, creating a balanced and harmonious overall design.",True,hard,Malang,malang,0.7804552912712097
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 5 Bandeng Lele Batu Karang.jpg,"The batik fabric features the Lamongan motif, characterized by black, yellow tones. The main motifs include milkfish and catfish and coral reef, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a dark blue background and white dots forming the 'isen-isen'. The main motifs include stylized fish in shades of orange and red, swimming amidst the dotted pattern. These fish have elongated bodies with distinct fins and tails. The 'isen-isen', or filler patterns, consist of small white dots arranged in a grid-like fashion across the entire surface. The layout follows a symmetrical design, with the fish positioned centrally against the backdrop of the dots, creating a harmonious balance between the main motifs and the intricate dotwork.",True,hard,Lamongan,lamongan,0.6052200794219971
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Rahayu (Pelabuhan Prigi).jpg,"The batik fabric features the Trenggalek motif, characterized by red, black tones. The main motifs include fish, sea and pinisi ship culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a red background and black motifs. The main motifs include stylized boats with striped sails and various geometric shapes such as circles and ovals that fill the spaces between them. These geometric shapes appear to be filled with smaller patterns resembling flowers or leaves. The layout follows a repeating pattern where the boats are arranged in rows, interspersed with the circular and oval shapes, creating a balanced and symmetrical design across the entire fabric.",True,hard,Trenggalek,trenggalek,0.949870765209198
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white tones. The main motifs include amarylis, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a white background and red and black motifs. The main motifs consist of intricate swirling patterns resembling paisleys or floral designs, which are filled with smaller red and black floral and leafy details. These motifs are arranged in a dense, repeating pattern across the entire surface of the fabric, creating a visually rich and complex design.",True,hard,Lamongan,lamongan,0.9296844601631165
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 8 Urang Kucing.jpg,"The batik fabric features the Lamongan motif, characterized by black, light brown tones. The main motifs include cat shrimps and moringa leaves, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a dark navy blue background and light beige motifs. The main motifs include stylized birds, flowers, and leaves, each intricately detailed with flowing lines and curves. The 'isen-isen', or filler patterns, consist of small dots and wavy lines that connect the larger motifs, creating a dense yet harmonious pattern across the fabric. The layout follows a repeating geometric grid, ensuring symmetry and balance in the overall design.",True,hard,Lamongan,lamongan,0.920796811580658
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Tiepuk (Sidoluhur Bledhak).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, brownish orange tones. The main motifs include garuda wings culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a white background and black, orange, and brown motifs. The main motifs consist of diamond-shaped patterns filled with smaller geometric shapes resembling stylized leaves or flowers in orange and brown hues. These diamond shapes are interspersed within a grid-like pattern formed by intersecting lines that create smaller diamond shapes themselves. The 'isen-isen', which fills the spaces between these larger diamonds, consists of small circular designs in black and orange, adding intricate detail to the overall design.",True,hard,Trenggalek,trenggalek,0.8884845972061157
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Rahayu (Sekar Jagat Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by sogan chocolate, black tones. The main motifs include orange blossom, truntum, cloves, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a black background and orange motifs. The main motifs are hexagonal in shape, filled with intricate patterns such as stars, flowers, and geometric designs. These hexagons are interspersed with smaller, diamond-shaped 'isen-isen,' which also contain detailed floral and geometric patterns. The overall pattern arrangement is symmetrical and repetitive, creating a dense and visually complex design that covers the entire surface of the fabric.",True,hard,Trenggalek,trenggalek,0.9038840532302856
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Wagastu (Kawung Daur Rambat).jpg,"The batik fabric features the Malang motif, characterized by brick red, yellow tones. The main motifs include ivy, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a red background and black, white, yellow, and orange motifs. The main motifs consist of circular shapes with radiating lines, resembling sunbursts or geometric fans, while smaller, intricate patterns fill the spaces between them. These smaller patterns include floral designs and other geometric shapes. The layout follows a repeating pattern where these motifs are arranged in rows, creating a harmonious and symmetrical design across the entire fabric.",True,hard,Malang,malang,0.4352998733520508
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Blimbing ( Daniswara Sukumara).jpg,"The batik fabric features the Malang motif, characterized by brown, red tones. The main motifs include yellow ragil mask, banner and frangipani, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a black background and red and green motifs. The main motifs consist of stylized strawberries with leaves in shades of green and red, arranged in a scattered pattern across the fabric. The 'isen-isen', or filler patterns, include intricate floral designs in orange and white, which fill the spaces between the larger strawberry motifs. The layout/pattern arrangement follows a random yet harmonious distribution, creating a visually engaging and balanced design.",True,hard,Malang,malang,0.9195725321769714
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Tiepuk Trenggalek (Manggis Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by purple, eggplant tones. The main motifs include mangosteen fruit flora, truntum, cloves and kawung motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a black background and pink floral motifs. The main motifs consist of stylized flowers with five petals each, arranged in a repeating pattern across the fabric. These flowers have dark centers that contrast sharply with their light pink petals. The 'isen-isen', or filler patterns, include small white dots scattered throughout the background and intricate geometric designs along the edges, adding depth and complexity to the overall design. The layout follows a symmetrical arrangement, with the floral motifs evenly distributed and the geometric patterns framing the central floral sections.",True,hard,Trenggalek,trenggalek,0.9244588613510132
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Rahayu (Mustika Ayu).jpg,"The batik fabric features the Trenggalek motif, characterized by dark brown, light brown tones. The main motifs include crown flower flora and kawung motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the trenggalek motif, characterized by a black background and white motifs. The main motifs include stylized leaves and flowers in shades of brown and beige, arranged symmetrically around a central floral cluster. The 'isen-isen', or filler patterns, consist of intricate geometric designs in white and brown, creating a dense network that fills the spaces between the larger motifs. The overall pattern arrangement follows a radial symmetry, radiating outward from the central floral design towards the edges of the fabric.",True,hard,Trenggalek,trenggalek,0.9625069499015808
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 4 Selempang Gunungan.jpg,"The batik fabric features the Lamongan motif, characterized by orange, red, black, white tones. The main motifs include tendrils and limestone, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a white background and red and black motifs. The main motifs consist of stylized floral patterns, including leaves and flowers, which are intricately outlined in red against the white backdrop. These motifs are interspersed with smaller, circular 'isen-isen' designs filled with small dots, creating a dense and intricate pattern throughout the fabric. The layout alternates between rows of larger floral motifs and sections densely packed with the 'isen-isen' designs, forming a harmonious yet complex overall design.",True,hard,Lamongan,lamongan,0.9356476664543152
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Soendari (Tugu Teratai).jpg,"The batik fabric features the Malang motif, characterized by bright red tones. The main motifs include rain tree and malang statue, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the betawi motif, characterized by a red background and white motifs. The main motifs include stylized flowers and leaves arranged symmetrically around a central element resembling an ornate vase or tower. These floral elements have rounded petals and elongated stems, creating a lush, organic pattern. The 'isen-isen', or filler patterns, consist of smaller, intricate designs that complement the larger motifs without overpowering them. The overall layout follows a balanced, symmetrical design, with the central motif flanked by repeating floral arrangements extending outward in a radial pattern.",False,hard,Malang,betawi,0.606857419013977
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 9 Biota Laut.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange, brown tones. The main motifs include sea life, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a black background and red and white motifs. The main motifs include stylized fish, jellyfish, and seaweed-like forms, all intricately detailed in red and white against the dark backdrop. The 'isen-isen', or filler patterns, consist of small circles and dots, adding texture and depth to the design. The layout arranges these elements in a dynamic, almost underwater scene, with the fish swimming among the seaweed and jellyfish floating above, creating a sense of movement and life within the static fabric.",True,hard,Lamongan,lamongan,0.9177345037460327
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Baronggung (Bunga Nirwana 1).jpg,"The batik fabric features the Tulungagung motif, characterized by green, red tones. The main motifs include orchid flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the tulungagung motif, characterized by a white background and red, green, and purple motifs. The main motifs appear to be abstract floral or leaf-like shapes, while the 'isen-isen' (filling) consists of smaller, intricate patterns that resemble small flowers or leaves in various shades of green and purple. The layout/pattern arrangement is dense and repetitive, covering the entire surface of the fabric without any clear directional flow, creating a visually rich and complex design.",True,hard,Tulungagung,tulungagung,0.7656829357147217
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Kantil (Kembang Sepatu).jpg,"The batik fabric features the Malang motif, characterized by fuchsia pink, blue tones. The main motifs include hibiscus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the malang motif, characterized by a red background and blue, orange, and green motifs. The main motifs consist of stylized flowers with rounded petals and leaves, while the 'isen-isen' (filling) includes smaller floral patterns in similar colors but more intricate details. The layout/pattern arrangement is dense and evenly distributed across the fabric, creating a harmonious blend of large and small motifs that cover the entire surface without any gaps or repetition.",True,hard,Malang,malang,0.7133593559265137
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 4 Bangau dan Mawar Kombinasi.jpg,"The batik fabric features the Lamongan motif, characterized by red, dark blue, light blue, white tones. The main motifs include strok and rose, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric features the lamongan motif, characterized by a white background and red, blue, and black motifs. The main motifs include stylized birds in flight, depicted in blue and black, surrounded by intricate floral patterns in red and blue. These flowers are connected by delicate lines forming a network that fills the spaces between them. The layout/pattern arrangement consists of repeating units where each unit contains one bird and surrounding floral designs, creating a harmonious and balanced composition across the entire fabric.",True,hard,Lamongan,lamongan,0.8418587446212769
