Image Path,Nama,CLASS,CAPTION_EN
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak109.jpg,dayak109.jpg,dayak,"The batik fabric features a black and white color scheme, with the background being white and the motifs in black. The main motifs consist of intricate, swirling floral shapes and abstract curves that create a symmetrical pattern. The design is centered around a large, ornate motif resembling a stylized flower or mask, flanked by two mirrored wing-like shapes. The layout is symmetrical, with repeating elements that form a balanced and harmonious arrangement across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak11.jpg,dayak11.jpg,dayak,"The fabric features a black background with motifs in green and yellow. The main motifs consist of symmetrical, ornate shapes resembling stylized leaves or floral elements, with intricate curves and swirls extending from the central figures. Each motif includes a combination of teardrop-like shapes and circular designs, creating a balanced and repetitive grid pattern across the fabric. The motifs are evenly spaced and arranged in a repeating, orderly fashion, contributing to the overall symmetry and uniformity of the design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak110.jpg,dayak110.jpg,dayak,"The fabric features a dark brown background with intricate white motifs that include floral shapes resembling stylized flowers or rosettes. Interspersed among these are small patches of yellow and pink, adding subtle highlights to the design. The motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. Each motif is connected by swirling lines and curves, contributing to an overall ornate and balanced appearance typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak111.jpg,dayak111.jpg,dayak,"The fabric features a dark blue background with intricate white motifs that resemble stylized floral patterns, characterized by swirling curves and petal-like shapes. Interspersed among these motifs are small accents of yellow and pink, adding subtle highlights to the design. The pattern is arranged in a repeating grid, creating a symmetrical and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak112.jpg,dayak112.jpg,dayak,"The batik fabric features a dark brown background with motifs in shades of red and white. The main motifs include intricate swirling curves and floral shapes, along with an image of a bird. The patterns are arranged symmetrically, creating a balanced and ornate design. The motifs intertwine and overlap, forming a complex and detailed layout that is characteristic of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak113.jpg,dayak113.jpg,dayak,"The batik fabric features a dark background with motifs in shades of cream, beige, and brown. The main motifs consist of intricate swirling floral shapes and abstract curves, creating an ornate and detailed pattern. The layout is symmetrical, with repeating elements that form a dense, interconnected design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak114.jpg,dayak114.jpg,dayak,"The fabric features a dark background with motifs in white, orange, and gray. The main motifs are intricate floral designs with swirling curves and petal-like shapes, resembling stylized flowers or vines. The motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The bottom edge includes a decorative border with a geometric design, adding to the overall complexity of the pattern."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak115.jpg,dayak115.jpg,dayak,"The batik fabric features a black and white color scheme, with the background alternating between these two colors in a symmetrical pattern. The motifs consist of intricate, swirling abstract curves and shapes that resemble stylized floral or organic forms, creating a dense and ornate design. The layout is symmetrical, with the motifs arranged in a repeating grid-like pattern, contributing to a balanced and harmonious appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak116.jpg,dayak116.jpg,dayak,"The fabric features a dark blue background with motifs in various colors including red, yellow, turquoise, and white. The main motifs include stylized floral shapes, birds, and abstract curves resembling vines or tendrils. The pattern is scattered across the fabric, with no strict grid or symmetrical arrangement, creating a dynamic and organic appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak117.jpg,dayak117.jpg,dayak,"The background color of the fabric is a deep teal, with motifs in orange and black. The main motifs feature intricate floral shapes with swirling curves and central circular designs, resembling stylized flowers or sunbursts. These motifs are arranged in a symmetrical pattern, with repeating elements that create a balanced and harmonious design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak118.jpg,dayak118.jpg,dayak,"The batik fabric features a vibrant pink background with motifs in yellow, dark blue, and green. The main motifs include stylized floral shapes with swirling curves and central dots, resembling flowers or abstract organic forms. There are also smaller decorative elements scattered throughout. The pattern is symmetrical, with the motifs arranged in a balanced and repeating layout, creating an intricate and harmonious design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak119.jpg,dayak119.jpg,dayak,"The fabric features a dark maroon background with intricate motifs in white, accented by small touches of gold and pink. The main motifs are floral designs resembling stylized flowers with swirling petals and elongated stems, interspersed with abstract curves and delicate lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak12.jpg,dayak12.jpg,dayak,"The fabric features a dark blue background with white motifs that include intricate, swirling curves and diamond shapes. The main motifs are symmetrical and arranged in a repeating grid pattern, creating a balanced and continuous design across the fabric. At the bottom, there is a decorative border with orange and pink geometric patterns, adding contrast to the overall design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak120.jpg,dayak120.jpg,dayak,"The fabric features a dark brown background with intricate white motifs that include floral shapes and swirling designs. Interspersed among the white motifs are accents of gold and red, adding subtle highlights to the pattern. The motifs are arranged in a repeating grid layout, creating a symmetrical and balanced appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak121.jpg,dayak121.jpg,dayak,"The fabric features a white background with motifs in black and greenish-gold. The main motifs resemble stylized floral shapes, each consisting of a central circular element surrounded by swirling, curved lines that form petal-like structures. These motifs are arranged in a symmetrical grid pattern, with four rows and three columns, creating a repeating and orderly design. Each motif is identical, contributing to the overall balanced and harmonious appearance of the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak122.jpg,dayak122.jpg,dayak,"The fabric features a dark background with intricate motifs in yellow and white. The main motifs consist of swirling, abstract curves that resemble stylized floral or vine-like patterns, interconnected by delicate lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical and balanced design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak123.jpg,dayak123.jpg,dayak,"The fabric features a deep blue background with motifs in lighter shades of blue and white. The main motifs are intricate floral designs, characterized by swirling curves and petal-like shapes that resemble stylized flowers. These motifs are interconnected with delicate, curving lines, creating a sense of movement and continuity. The pattern is arranged in a symmetrical layout, with the motifs evenly distributed across the fabric, forming a harmonious and balanced design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak124.jpg,dayak124.jpg,dayak,"The fabric features a teal background with motifs in dark brown and white. The main motifs are floral shapes, consisting of swirling curves and petal-like elements, connected by intricate lines that form a symmetrical pattern. Small circular details are interspersed within the design. The layout is repeating and symmetrical, with the motifs evenly distributed across the fabric. The lower section transitions to a purple hue, adding depth to the overall design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak125.jpg,dayak125.jpg,dayak,"The fabric features a dark background with intricate motifs in shades of pink and white. The main motifs consist of elaborate, swirling floral designs with leaf-like elements and symmetrical curves. These motifs are arranged in a repeating pattern that covers the entire surface, creating a harmonious and balanced design. A decorative border runs along the bottom edge, adorned with smaller floral shapes and geometric details, enhancing the overall elegance of the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak126.jpg,dayak126.jpg,dayak,"The batik fabric features a light green background with intricate motifs in dark green, black, and hints of purple. The main motifs include stylized floral shapes with swirling, vine-like patterns and small circular details. The design is symmetrical, with repeating elements that create a harmonious and balanced layout across the fabric. Two rectangular batik patches are visible, one with a colorful pattern and the other with red and white stripes, adding contrast to the overall design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak127.jpg,dayak127.jpg,dayak,"The fabric features a background of cream and beige tones, with motifs primarily in dark brown and maroon colors. The main motifs consist of intricate swirling curves and floral shapes, creating an elaborate and ornate design. These motifs are arranged in a repeating pattern that is symmetrical across the fabric, with a distinct border at the bottom showcasing a denser arrangement of floral elements in shades of orange and maroon."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak128.jpg,dayak128.jpg,dayak,"The fabric features a dark background with motifs in white and green. The main motifs consist of intricate floral shapes, including stylized flowers and swirling vines. These motifs are arranged in a repeating pattern that covers the entire surface, creating a symmetrical layout. The design is dense, with the motifs closely packed together, forming a continuous and harmonious pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak129.jpg,dayak129.jpg,dayak,"The background color of the fabric is black, and the motifs are in red, yellow, and white. The main motifs feature intricate, symmetrical designs with swirling curves and floral elements. Each motif includes a central spiral shape, surrounded by ornate, curving lines that create a lace-like appearance. The layout is symmetrical, with mirrored patterns on either side of a central vertical axis, forming a balanced and harmonious design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak13.jpg,dayak13.jpg,dayak,"The batik fabric features a dark blue background with motifs in shades of orange, red, turquoise, and white. The main motifs include diamond shapes with intricate designs inside, featuring floral-like patterns and geometric lines. Each diamond is connected by swirling, vine-like curves that form a symmetrical layout across the fabric. The pattern repeats in a grid-like arrangement, creating a harmonious and balanced design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak130.png,dayak130.png,dayak,"The batik fabric features a white background with black motifs. The main design consists of intricate floral shapes, characterized by swirling curves and symmetrical patterns that resemble stylized leaves or petals. These motifs are arranged in a repeating grid pattern, creating a balanced and harmonious layout. The overall design is symmetrical, with each quadrant mirroring the others, contributing to a cohesive and ornate appearance typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak131.jpeg,dayak131.jpeg,dayak,"The fabric features a dark blue background with motifs in gold, red, and white. The main motifs include large, intricate floral designs with swirling curves and symmetrical patterns. Smaller floral elements are scattered across the lower section in red, complemented by white and gold accents. The layout is symmetrical, with the larger motifs centered and smaller ones arranged in a repeating pattern towards the bottom."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak132.jpg,dayak132.jpg,dayak,"The fabric features a dark green background with motifs in yellow, black, and lighter green. The main motifs include stylized sun shapes with eight-pointed rays and abstract, curving lines that form symmetrical patterns. The layout is a repeating grid, with the motifs arranged in a symmetrical fashion across the fabric, creating a balanced and intricate design typical of batik art."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak133.jpg,dayak133.jpg,dayak,"The fabric features a blue background with motifs in white, yellow, and green. The main motifs are intricate floral designs with swirling curves and petal-like shapes, accompanied by smaller floral elements. The patterns are arranged symmetrically along the edges, with a border of detailed black and white geometric lines on one side and a series of small dots on another. The overall design is repetitive, creating a balanced and ornate appearance typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak134.jpg,dayak134.jpg,dayak,"The fabric features a red background with yellow motifs. The main motifs include intricate floral and geometric designs, characterized by swirling curves and diamond shapes. The central motif is a large diamond surrounded by elaborate floral patterns, while smaller motifs are scattered symmetrically around it. The layout is symmetrical, with repeating geometric patterns forming grids along the bottom and sides, creating a balanced and harmonious design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak135.png,dayak135.png,dayak,"The batik fabric features a black background with motifs in red, yellow, and white. The main shapes include swirling patterns resembling stylized flowers or suns, with intricate, curving lines extending outward from the center of each motif. These designs are arranged symmetrically, creating a balanced and harmonious layout. The motifs are positioned in a symmetrical pattern, with two red motifs on one side and two yellow motifs on the other, connected by white ornamental designs that form a central vertical axis."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak136.jpg,dayak136.jpg,dayak,"The fabric features a dark gray background with intricate red motifs. The main shapes of the motifs include stylized floral designs and swirling, abstract curves connected by dotted lines. Each motif is adorned with small blue dots at the centers of the flowers. The pattern is symmetrical and repeating, creating a harmonious and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak137.jpg,dayak137.jpg,dayak,"The fabric features a vibrant pink background with intricate motifs in blue, purple, yellow, and white. The main shapes include swirling curves, floral-like patterns, and abstract geometric lines that intertwine throughout the design. The motifs are arranged symmetrically, creating a balanced and repeating pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak138.jpg,dayak138.jpg,dayak,"The batik fabric features a black background with motifs primarily in yellow, accented with small details in blue and red. The main motifs consist of intricate, swirling floral shapes and abstract curves, creating an elaborate and ornate design. The layout is symmetrical, with the motifs arranged to form a balanced and harmonious pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak139.jpg,dayak139.jpg,dayak,"The fabric features a white background with black and red motifs. The main motifs consist of intricate, symmetrical floral shapes with swirling curves and pointed elements resembling leaves or petals. Red dots are evenly distributed throughout the design, accentuating specific points within the patterns. The layout is a repeating grid, creating a harmonious and balanced appearance across the entire surface."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak14.jpg,dayak14.jpg,dayak,"The batik fabric features a black background with motifs in bright colors including blue, pink, yellow, and white. The main motifs consist of intricate floral shapes and swirling abstract curves, forming heart-like and diamond-like patterns. The design is symmetrical, with repeating grids that create a harmonious and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak140.jpg,dayak140.jpg,dayak,"The fabric features a green background with motifs in shades of orange, yellow, and red. The main motifs are floral shapes with intricate swirling lines and petal-like extensions, creating a sense of movement and elegance. These motifs are arranged in a symmetrical pattern, repeating across the fabric in a balanced and harmonious layout."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak141.jpg,dayak141.jpg,dayak,"The fabric features a white background with motifs in black and red. The main motifs include stylized animal figures, possibly resembling birds or mythical creatures, characterized by elongated bodies, curved lines, and intricate details such as dots and floral patterns on their heads. These motifs are interspersed with smaller floral shapes and dotted accents. The layout is symmetrical, with repeating grids of these motifs arranged in a balanced and orderly fashion across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak142.jpg,dayak142.jpg,dayak,"The fabric features a background of alternating pink and blue sections, each adorned with intricate motifs. The main motifs consist of teardrop shapes outlined in black, filled with smaller swirling patterns and connected by vertical lines. These teardrops are interspersed with abstract curves and geometric lines, creating a symmetrical and repeating grid pattern across the fabric. The design is highly structured, with each section mirroring the other, contributing to a balanced and harmonious appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak143.jpg,dayak143.jpg,dayak,"The batik fabric features a vibrant background with alternating green and red sections. The motifs include white floral shapes resembling stylized flowers or rosettes, and yellow flame-like designs interspersed between the green areas. The layout is symmetrical, with repeating grids of these motifs arranged in a balanced pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak144.jpg,dayak144.jpg,dayak,"The fabric features a dark blue background with motifs in white, yellow, and red. The main motifs are stylized floral shapes resembling sunbursts or flowers with multiple layers of petals, surrounded by intricate swirling lines. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The edges have a fringe detail in blue, adding to the decorative appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak145.jpg,dayak145.jpg,dayak,"The batik fabric features a white background with black motifs. The main shapes include intricate floral patterns and swirling designs, characterized by symmetrical arrangements that create a balanced and harmonious appearance. The motifs are interconnected in a repeating grid pattern, forming a continuous and elaborate design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak146.jpg,dayak146.jpg,dayak,"The background color of the fabric is a deep blue, adorned with motifs in orange, white, and green. The main motifs feature intricate abstract curves and floral shapes, resembling stylized flowers or organic forms with swirling lines and petal-like extensions. The layout is scattered, with the motifs overlapping and intertwining rather than following a strict grid or symmetrical pattern, creating a dynamic and fluid appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak147.jpg,dayak147.jpg,dayak,"The batik fabric features a dark background with motifs in shades of orange, blue, and cream. The main motifs are intricate floral designs characterized by swirling curves and symmetrical patterns. These motifs are arranged in a repeating grid layout, creating a balanced and harmonious appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak148.jpg,dayak148.jpg,dayak,"The batik fabric features a deep blue background with motifs in black and red. The main motifs include stylized floral shapes, characterized by swirling curves and petal-like forms. Among these, there is a prominent red motif resembling a bird or abstract shape, adding contrast to the design. The layout is symmetrical, with repeating patterns of floral elements evenly distributed across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak149.jpg,dayak149.jpg,dayak,"The batik fabric features a dark background with motifs in green and pink. The main motifs consist of intricate, swirling floral shapes with elongated curves and loops, creating an elegant and flowing design. The pattern is arranged diagonally across the fabric, with the motifs repeating in a symmetrical fashion, enhancing the overall harmony and balance of the design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak15.jpg,dayak15.jpg,dayak,"The fabric features a dark teal background with intricate motifs in shades of orange and white. The main motifs are ornate floral designs, characterized by swirling curves and symmetrical shapes that resemble stylized flowers or sunbursts. These motifs are arranged in a repeating pattern, creating a harmonious and balanced layout across the fabric. The design elements are interconnected, forming a continuous and elaborate pattern typical of batik artistry."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak150.jpg,dayak150.jpg,dayak,"The fabric features a dark background with motifs in shades of purple, pink, and gold. The main motifs are intricate floral designs with multiple layers of petals and swirling curves extending from the center. These motifs appear to be interconnected, forming a dense and continuous pattern across the fabric. The layout is symmetrical, with the motifs arranged in a repeating grid-like formation, creating a harmonious and balanced design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak16.jpg,dayak16.jpg,dayak,"The fabric features a rich red background with motifs in gold, blue, and black. The main motifs consist of intricate floral shapes with swirling curves and petal-like extensions, creating an elegant and ornate design. These motifs are arranged in a symmetrical pattern, with repeating elements that form a balanced and harmonious layout across the fabric. The lower edge includes a decorative border with smaller repeating patterns, adding to the overall complexity and visual appeal."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak17.jpg,dayak17.jpg,dayak,"The fabric features a white background with motifs in red, green, and gold. The main motifs are floral shapes with intricate swirling lines and small circular details at the centers of the flowers. The design includes repeating patterns that are arranged symmetrically across the fabric, creating a harmonious and balanced appearance. The motifs are interconnected with curved lines, enhancing the overall ornate look typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak18.jpg,dayak18.jpg,dayak,"The fabric features a vibrant red background with black and white motifs. The main shapes of the motifs include stylized floral patterns with pointed petals and swirling, abstract curves that intertwine throughout the design. The layout is symmetrical, with repeating patterns that create a harmonious and intricate appearance across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak19.jpg,dayak19.jpg,dayak,"The fabric features a rich red background with small, evenly distributed motifs. The main motifs are large, ornate designs in blue and gold, resembling stylized floral or abstract shapes with swirling curves and circular elements. These motifs are arranged symmetrically across the fabric, creating a balanced and intricate pattern. Additionally, there are smaller decorative elements scattered throughout, including a black and white motif at the top center and a blue and yellow motif towards the upper left corner."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak2.jpg,dayak2.jpg,dayak,"The batik fabric features a dark green background with motifs in blue, yellow, red, and white. The main motifs include stylized trees or pagodas at the bottom, adorned with intricate patterns and topped with colorful elements. Above these structures are abstract shapes resembling clouds or floral designs, with swirling lines and curves. The motifs are arranged symmetrically, with the central tree being the most prominent and flanked by similar but slightly smaller trees on either side. The top section contains scattered decorative elements that complement the overall symmetrical design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak20.jpg,dayak20.jpg,dayak,"The fabric features a teal background with black and white motifs. The main motifs are floral shapes, characterized by intricate swirling lines and petal-like structures centered around small circular nodes. These motifs are arranged in a repeating pattern that is symmetrical and evenly distributed across the fabric, creating a harmonious and balanced design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak21.jpg,dayak21.jpg,dayak,"The batik fabric features a dark background, likely black or deep brown, with vibrant yellow motifs. The main shapes of the motifs are intricate swirls and floral patterns, characterized by curving lines and loops that create an ornate design. The motifs are interconnected in a symmetrical arrangement, forming a dense and continuous pattern across the fabric. Small accents of red and blue are present within the designs, adding subtle contrast to the dominant yellow and dark background."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak22.jpg,dayak22.jpg,dayak,"The batik fabric features a black background with motifs in yellow, blue, red, and white. The main motifs are floral shapes with swirling lines and petal-like elements, creating a sense of movement. The design is arranged in a repeating grid pattern, with each motif symmetrically aligned to form a harmonious and intricate layout. The bottom edge includes a decorative border with interlocking geometric shapes in the same color scheme."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak23.jpg,dayak23.jpg,dayak,"The batik fabric features a black background with vibrant pink motifs. The main shapes include stylized floral designs with swirling curves and petal-like elements, forming intricate patterns. Each motif consists of circular centers surrounded by symmetrical, curving lines that create a sense of movement. The layout is symmetrical, with repeating grids of these floral patterns arranged in a balanced and harmonious manner across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak24.jpg,dayak24.jpg,dayak,"The batik fabric features a white background with intricate motifs in dark blue, black, and gold. The main motifs include stylized floral shapes with swirling petals and ornate leaves, along with abstract curves forming elaborate scrollwork. Interspersed among the floral designs are geometric elements resembling traditional tools or weapons, rendered in gold. The pattern is symmetrical, with motifs arranged in a repeating grid that creates a harmonious and balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak25.jpg,dayak25.jpg,dayak,"The batik fabric features a brown background with motifs in white, green, and purple. The main motifs consist of intricate floral shapes with swirling curves and petal-like elements, accompanied by smaller green and purple accents. The pattern is symmetrical, with repeating floral designs arranged closely together, creating a dense and ornate appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak26.jpg,dayak26.jpg,dayak,"The fabric features a deep maroon background with motifs in white and gold. The main motifs are floral shapes, characterized by large, stylized flowers with elongated petals and swirling stems. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The design is intricate, with each motif connected by curved lines that add to the overall ornate appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak27.jpg,dayak27.jpg,dayak,"The fabric features a dark brown background with motifs in shades of blue, black, and gold. The main motifs include intricate floral designs with swirling curves and star-like centers, along with geometric elements such as triangles and diamond shapes. The pattern is symmetrical and repeating, with the motifs arranged in a balanced grid-like layout, creating a harmonious and ornate appearance typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak28.jpg,dayak28.jpg,dayak,"The fabric features a black background with motifs in green and gold. The main motifs are intricate floral designs, characterized by swirling curves and symmetrical patterns that resemble stylized flowers and leaves. These motifs are arranged in a repeating grid pattern, creating a balanced and harmonious layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak29.jpg,dayak29.jpg,dayak,"The batik fabric features a dark green background with motifs in shades of yellow, orange, and red. The main motifs include intricate swirling patterns and symmetrical designs that resemble stylized floral elements and abstract curves. Central to the design is a prominent vertical motif flanked by mirrored patterns on either side, creating a balanced and harmonious layout. The motifs are arranged symmetrically, forming a cohesive and repeating grid-like pattern across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak3.jpg,dayak3.jpg,dayak,"The fabric features a white background with motifs in black and red. The main motifs consist of stylized figures resembling animals or mythical creatures, characterized by elongated bodies, curved lines, and prominent heads adorned with circular patterns. Each motif includes red accents on the bodies and heads, creating a striking contrast against the black outlines. The layout is symmetrical and repeating, forming a grid-like pattern where each motif is evenly spaced and aligned in rows and columns, maintaining a consistent and orderly appearance throughout the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak30.jpg,dayak30.jpg,dayak,"The fabric features a dark teal background with intricate motifs in orange and black. The main motifs are floral designs resembling stylized flowers with elongated petals and swirling tendrils, connected by elegant curves. These motifs are arranged in a symmetrical pattern, creating a harmonious and balanced design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak31.jpg,dayak31.jpg,dayak,"The batik fabric features a dark purple background with white motifs. The main shapes of the motifs resemble stylized floral designs, characterized by central circular elements surrounded by swirling, petal-like extensions and intricate, curving lines that create a sense of movement. These motifs are arranged in a symmetrical pattern, with each design interconnected through flowing curves and loops, creating a harmonious and repetitive layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak32.jpg,dayak32.jpg,dayak,"The batik fabric features a dark background with motifs in red, blue, yellow, and white. The main motifs are floral shapes with intricate swirling lines and small star-like details at the center of each flower. The pattern is symmetrical and repeating, with the motifs arranged in a scattered yet balanced layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak33.jpg,dayak33.jpg,dayak,"The fabric features a background color of light pink with intricate motifs in dark red, black, and gold. The main motifs include stylized floral shapes with swirling petals and ornate, curving lines that create a sense of movement. Additionally, there are abstract curves and heart-like shapes integrated into the design. The pattern is symmetrical and repeating, with motifs arranged in a balanced grid-like layout, giving the fabric a harmonious and traditional appearance typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak34.jpeg,dayak34.jpeg,dayak,"The fabric features a dark background with motifs in shades of yellow, pink, and gray. The main motifs resemble stylized flowers with elongated petals and intricate swirling lines extending from the center. These floral shapes are interspersed with abstract curving patterns that create a sense of movement. The layout is symmetrical, with repeating grids of these motifs evenly distributed across the fabric, giving it a balanced and harmonious appearance."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak35.jpeg,dayak35.jpeg,dayak,"The fabric features a dark brown background with motifs in white and gold. The main motifs consist of intricate, symmetrical floral shapes with swirling curves and pointed tips resembling stylized flowers or leaves. These motifs are arranged in a repeating grid pattern, creating a harmonious and balanced design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak36.jpg,dayak36.jpg,dayak,"The fabric features a vibrant background of blue with intricate motifs in orange and black. The main motifs consist of floral shapes with swirling, abstract curves and small circular details at the centers. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The lower section includes a decorative border with white lace-like designs over a darker blue pattern, adding an additional layer of detail to the overall design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak37.png,dayak37.png,dayak,"The batik fabric features a black background with motifs in yellow and white. The main motifs are floral shapes, including stylized flowers with elongated petals and swirling, vine-like patterns. These motifs are arranged in a repeating grid pattern, creating a symmetrical layout across the fabric. The yellow motifs are interspersed among the white ones, forming a balanced and intricate design typical of the 'dayak' class."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak38.jpeg,dayak38.jpeg,dayak,"The fabric features a black background with motifs in red, white, and gold. The main shapes include stylized floral patterns with intricate swirling lines and heart-like forms. The motifs are arranged in a repeating pattern that is symmetrical across the fabric, creating a harmonious and balanced design."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak39.jpeg,dayak39.jpeg,dayak,"The fabric features a dark blue background with intricate motifs in white and gold. The main motifs are elaborate floral designs, characterized by swirling curves and symmetrical shapes that resemble stylized flowers or leaves. These motifs are arranged in a repeating pattern, creating a balanced and harmonious layout across the fabric."
/mnt/extended-home/dzakaaufa/dataset/baru_captioning/dayak/dayak4.jpeg,dayak4.jpeg,dayak,"The batik fabric features a predominantly yellow background with motifs in black, red, and white. The main motifs include intricate swirling patterns and abstract curves, with some floral elements resembling stylized leaves or petals. The design is symmetrical, with repeating geometric grids and diamond shapes that create a balanced and harmonious layout. The motifs are arranged in a way that forms a continuous pattern across the fabric, showcasing traditional craftsmanship."
