image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 9 Camar Melati.jpg,"The batik fabric features the Lamongan motif, characterized by blue, black tones. The main motifs include seagull and jasmine, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and dark blue motifs. The main motifs include stylized birds, flowers, and leaves, which are intricately detailed and filled with smaller floral patterns known as 'isen-isen'. These 'isen-isen' fillings consist of small dots and intricate lines that create a dense, textured appearance within each larger motif. The layout features a symmetrical arrangement with alternating bands of solid dark blue stripes and sections densely packed with the bird and flower designs. The overall pattern appears to be a traditional batik design, likely intended for decorative purposes or as part of a cultural textile tradition.",False,no_class,Lamongan,lamongan,0.9700962901115417
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,"The batik fabric features the Malang motif, characterized by red tones. The main motifs include wijaya kusuma flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and green motifs. The main motifs consist of star-shaped flowers with yellow centers, each surrounded by green leaves. The 'isen-isen', or filler patterns, include small diamond shapes arranged in vertical lines along the left edge and scattered across the rest of the fabric. The layout features a central area filled with the star-shaped flowers and their accompanying leaves, while the edges remain relatively clear except for the decorative vertical line of diamonds.",False,no_class,Malang,malang,0.6497528553009033
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,"The batik fabric features the Malang motif, characterized by purple, blue tones. The main motifs include stork and cloud, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and vibrant blue, orange, green, and white motifs. The main motifs depict flying cranes with long necks and pointed beaks, outlined in white against the darker background. The 'isen-isen' filling the spaces between the cranes consists of stylized clouds in various shades of blue, creating a sense of depth and movement across the fabric. The layout/pattern arrangement features multiple rows of cranes and clouds, arranged in a grid-like fashion that repeats consistently throughout the entire piece.",False,no_class,Malang,malang,0.8506247997283936
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Rahayu (Kupu-kupu Cengkeh).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, and light brown tones. The main motifs include clove and butterfly, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white, brown, and beige motifs. The main motifs appear to be butterflies, each intricately detailed with wings spread out in various directions. The 'isen-isen', or filler patterns, consist of small dots and floral designs scattered throughout the fabric. The layout/pattern arrangement features a random distribution of these motifs across the entire surface, creating a dynamic yet harmonious design that covers the entire piece uniformly without any specific directional orientation.",False,no_class,Trenggalek,trenggalek,0.6824456453323364
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Wagastu (Motif Liris).jpg,"The batik fabric features the Malang motif, characterized by brick red tones. The main motifs include liris pattern and rainwater, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white motifs. The main motifs appear to be elongated, interconnected shapes resembling stylized leaves or vines, arranged in diagonal lines across the fabric. These motifs are filled with smaller, intricate patterns that resemble small, repeating floral or geometric designs, creating an 'isen-isen' effect within each larger shape. The overall pattern arrangement follows a consistent diagonal grid, with the motifs evenly spaced and aligned to create a harmonious and visually balanced design.",False,no_class,Malang,malang,0.5122157335281372
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 15 Batik Lana (Candi Padma).jpg,"The batik fabric features the Malang motif, characterized by black, green tones. The main motifs include rafflesia arnoldii and temple, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and green and white motifs. The main motifs consist of stylized pagoda-like structures, each featuring multiple tiers and spires. These pagodas are interspersed with leafy branches that have small white flowers at their ends. The 'isen-isen' filling the spaces between these motifs consists of smaller, simpler green leaves and white flower buds. The pattern is arranged in a repeating grid-like fashion across the entire surface of the fabric, creating a uniform and symmetrical design.",False,no_class,Malang,malang,0.9024738073348999
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 33 Batik Soendari (Garudeya Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by red, white tones. The main motifs include garudeya, kawung, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white motifs. The main motifs consist of stylized, elongated ovals that resemble leaves or petals, arranged in a repeating pattern across the fabric. These ovals are interspersed with smaller diamond-shaped elements within each oval, creating an intricate 'isen-isen' (filling) effect. The layout follows a symmetrical grid-like structure, with the motifs evenly distributed to form a cohesive and balanced design throughout the entire piece.",False,no_class,Malang,kawung,0.5248509645462036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown tones. The main motifs include flower and cucumber and tendrils, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and light blue, white, and black motifs. The main motifs include circular designs resembling flowers or rosettes, as well as swirling patterns that resemble leaves or vines. These motifs are interspersed with smaller dots and lines forming intricate 'isen-isen', which fill the spaces between larger elements. The layout follows a symmetrical pattern, with the motifs arranged in a grid-like fashion across the entire surface of the fabric.",False,no_class,Lamongan,lamongan,0.9703580141067505
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, brown tones. The main motifs include milkfish and catfish and gapuro lamongan, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and orange motifs. The main motifs consist of symmetrical, ornate designs resembling stylized birds or phoenixes, each featuring intricate details such as beaks, wings, and decorative elements. These motifs are filled with smaller, repeating patterns known as 'isen-isen,' which include geometric shapes like triangles and squares in shades of brown and beige. The layout of the fabric features these motifs arranged in a staggered pattern across the surface, creating a balanced and visually appealing design that repeats consistently throughout the material.",False,no_class,Lamongan,lamongan,0.9630472660064697
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 5 Sulur Sukun.jpg,"The batik fabric features the Lamongan motif, characterized by white, red, black tones. The main motifs include breadfruit tendrils, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and red, black, and gray motifs. The main motifs include stylized leaves and flowers, which are intricately designed with pointed tips and detailed petal-like structures. The 'isen-isen' filling the spaces between these larger motifs consists of smaller floral patterns and leafy tendrils in shades of red, black, and gray. The layout/pattern arrangement is repetitive and symmetrical, covering the entire surface of the fabric without any breaks or interruptions.",False,no_class,Lamongan,lamongan,0.9285719990730286
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 30 Batik Soendari (Noni Latar Gedeg).jpg,"The batik fabric features the Malang motif, characterized by brown tones. The main motifs include dutch lady, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a reddish-brown background and white motifs. The main motifs include two figures, one male and one female, standing side by side, and a tree to their right. The male figure wears a hat, a jacket, pants, and shoes, while the female figure wears a dress with a headpiece. The 'isen-isen' filling the spaces between these motifs consists of small, evenly spaced lines forming a grid-like pattern that covers the entire surface of the fabric. The layout/pattern arrangement follows a symmetrical design, with the figures positioned centrally against the backdrop of the repeating 'isen-isen",False,no_class,Malang,malang,0.9094877243041992
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Sukun (Batik Akar Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by cream, green tones. The main motifs include breadfruit leaf and kawung, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a beige background and green and brown motifs. The main motifs consist of acorn-like shapes, each containing smaller circular patterns resembling seeds or nuts inside them. These acorns are interspersed with leaf-shaped forms that have serrated edges. The 'isen-isen' filling the spaces between these motifs appears as irregular, organic shapes in shades of brown, adding texture to the overall design. The pattern is arranged in a repeating grid-like fashion across the entire surface of the fabric, creating a harmonious and balanced visual effect.",False,no_class,Malang,malang,0.9228516221046448
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Soendari (Bunga Apel).jpg,"The batik fabric features the Malang motif, characterized by blue, white tones. The main motifs include dragon, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep blue background and white motifs. The main motifs consist of stylized dragons, each depicted in a dynamic pose with flowing bodies and detailed scales. These dragons are positioned at the top right corner of the fabric. The 'isen-isen' filling the spaces between these dragon motifs features intricate circular patterns, predominantly composed of interlocking circles and smaller geometric shapes, creating a dense and repetitive texture across the rest of the fabric. The overall pattern arrangement follows a diagonal orientation, starting from the bottom left and extending towards the upper right, giving the impression of movement or flow within the design.",False,no_class,Malang,malang,0.7609214186668396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Kantil (Burung Perkutut).jpg,"The batik fabric features the Malang motif, characterized by green, pink tones. The main motifs include turtledove and grape fruit, bunga anggrek, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark green background and white, light pink, and light green motifs. The main motifs include stylized birds in flight, depicted with elongated bodies and outstretched wings, as well as floral elements such as leaves and blossoms. These motifs are interspersed with smaller 'isen-isen' patterns that fill the spaces between them, including small dots and intricate linear designs. The layout features a repeating horizontal band across the width of the fabric, with the central section showcasing larger bird and floral motifs surrounded by the smaller 'isen-isen' patterns.",False,no_class,Malang,malang,0.6238106489181519
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Soendari (Lereng Singa Kawung).jpg,"The batik fabric features the Malang motif, characterized by brown, green tones. The main motifs include lotus and lion, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a maroon background and blue, green, and white motifs. The main motifs consist of stylized lion heads in blue and green, while the 'isen-isen' filling the spaces between them features interlocking circles and diamond patterns in white against the maroon backdrop. The layout/pattern arrangement starts with a dense cluster of lion head motifs at the top left corner, gradually transitioning into a more sparse distribution towards the right side. At the bottom, there is a decorative border featuring vertical lines in white against a green background, adding contrast to the overall design.",False,no_class,Malang,malang,0.5749129056930542
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Rahayu (Sido Asih Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by maroon, black tones. The main motifs include clove and gurdo motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red motifs. The main motifs appear to be stylized floral or paisley-like shapes, each containing intricate details such as dots and lines. These motifs are interspersed throughout the fabric in a seemingly random yet harmonious pattern. The 'isen-isen', which fills the spaces between the larger motifs, consists of smaller, more delicate patterns that complement the overall design without overpowering it. The layout appears to be densely packed, creating a rich tapestry effect across the entire surface of the fabric.",False,no_class,Trenggalek,trenggalek,0.9744184017181396
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Kantil (Merak Wolak-walik).jpg,"The batik fabric features the Malang motif, characterized by milk chocolate, pink tones. The main motifs include chrysanthemum flower and peacock, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a peach-colored background and red, blue, and white motifs. The main motifs include stylized birds with outstretched wings, each featuring intricate feather patterns in shades of red and blue. These birds are interspersed among floral elements that include blossoms and leaves, also rendered in red, blue, and white. The 'isen-isen', or filler designs, consist of small, repeating geometric shapes in light gray and white, which fill the spaces between the larger motifs. The overall pattern arrangement follows a symmetrical design, with the central area dominated by the large bird motifs surrounded by smaller floral and",False,no_class,Malang,malang,0.7075459361076355
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 29 Batik Soendari (Sekartaji Latar Kawung).jpg,"The batik fabric features the Malang motif, characterized by black, white tones. The main motifs include sekartaji mask, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white motifs. The main motifs consist of circular shapes, including Buddha heads and geometric patterns like circles within squares. These motifs are interspersed throughout the fabric in a scattered yet balanced manner. The 'isen-isen', or the spaces between the motifs, feature intricate interlocking circle designs that fill the gaps seamlessly. The overall pattern arrangement creates a harmonious balance across the entire surface of the fabric.",False,no_class,Malang,malang,0.7804552912712097
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 5 Bandeng Lele Batu Karang.jpg,"The batik fabric features the Lamongan motif, characterized by black, yellow tones. The main motifs include milkfish and catfish and coral reef, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark blue background and orange, white, and red motifs. The main motifs include stylized fish and flowers, with the fish having elongated bodies and open mouths, while the flowers have five petals each. The 'isen-isen' filling the spaces consists of small, evenly distributed dots in white and light gray tones. The layout features a symmetrical arrangement with the fish and flowers positioned along both sides of the fabric, creating a balanced composition that extends across the entire piece.",False,no_class,Lamongan,lamongan,0.6052200794219971
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Rahayu (Pelabuhan Prigi).jpg,"The batik fabric features the Trenggalek motif, characterized by red, black tones. The main motifs include fish, sea and pinisi ship culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and black motifs. The main motifs include stylized boats, flowers, and abstract shapes resembling leaves or waves. These motifs are interspersed with smaller, repeating patterns that fill the spaces between them, creating an intricate design. The layout follows a grid-like pattern, with rows of boats alternating with rows of floral and wave designs, all set against the vibrant red backdrop.",False,no_class,Trenggalek,trenggalek,0.949870765209198
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white tones. The main motifs include amarylis, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and red, black, and green motifs. The main motifs consist of swirling floral patterns that resemble paisley designs, featuring intricate leaves and flowers in red and black. These motifs are interspersed with smaller, simpler floral elements in green, creating an 'isen-isen' effect where the spaces between larger motifs are filled with these smaller details. The pattern is arranged in a dense, repeating manner across the entire surface of the fabric, covering it completely without any blank areas.",False,no_class,Lamongan,lamongan,0.9296844601631165
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 8 Urang Kucing.jpg,"The batik fabric features the Lamongan motif, characterized by black, light brown tones. The main motifs include cat shrimps and moringa leaves, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark navy blue background and light beige motifs. The main motifs include stylized birds, flowers, and abstract shapes resembling leaves or waves. These motifs are interspersed throughout the fabric in a scattered yet balanced manner. The 'isen-isen', which fills the spaces between the larger motifs, consists of smaller, intricate patterns that complement the overall design without overpowering it. The layout appears to be random but harmonious, creating an aesthetically pleasing and symmetrical appearance across the entire piece.",False,no_class,Lamongan,lamongan,0.920796811580658
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Tiepuk (Sidoluhur Bledhak).jpg,"The batik fabric features the Trenggalek motif, characterized by chocolate, brownish orange tones. The main motifs include garuda wings culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and black, orange, and brown motifs. The main motifs consist of diamond-shaped patterns with smaller circular designs inside them. These diamonds are interconnected by thin lines forming a grid-like structure that fills the spaces between the larger diamond shapes. The overall pattern appears to be arranged in a repeating, symmetrical manner across the entire surface of the fabric.",False,no_class,Trenggalek,trenggalek,0.8884845972061157
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Rahayu (Sekar Jagat Rahayu).jpg,"The batik fabric features the Trenggalek motif, characterized by sogan chocolate, black tones. The main motifs include orange blossom, truntum, cloves, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and orange motifs. The main motifs include hexagons, triangles, and various geometric shapes, while the 'isen-isen' (filling) consists of smaller floral patterns in shades of orange and white. The layout/pattern arrangement features a repeating grid-like structure where each cell contains a distinct motif or combination of motifs, creating a complex yet harmonious design across the entire surface.",False,no_class,Trenggalek,trenggalek,0.9038840532302856
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Wagastu (Kawung Daur Rambat).jpg,"The batik fabric features the Malang motif, characterized by brick red, yellow tones. The main motifs include ivy, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white, black, and gold motifs. The main motifs consist of circular shapes with radiating lines, resembling sunbursts or geometric fans. These circles are interspersed with smaller, intricate patterns that fill the spaces between them, creating an 'isen-isen' effect. The layout follows a repeating pattern where these circular motifs are arranged in rows, alternating directions to create a dynamic and visually engaging design across the entire surface.",False,no_class,Malang,malang,0.4352998733520508
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Blimbing ( Daniswara Sukumara).jpg,"The batik fabric features the Malang motif, characterized by brown, red tones. The main motifs include yellow ragil mask, banner and frangipani, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red, green, and white motifs. The main motifs consist of strawberries with leaves, arranged in a scattered pattern across the fabric. The 'isen-isen', or filler patterns, include small floral designs and geometric shapes that fill the spaces between the larger strawberry motifs. The layout appears to be random yet balanced, creating an overall symmetrical appearance despite the irregular placement of the strawberries.",False,no_class,Malang,malang,0.9195725321769714
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Tiepuk Trenggalek (Manggis Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by purple, eggplant tones. The main motifs include mangosteen fruit flora, truntum, cloves and kawung motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and pink floral motifs. The main motifs consist of stylized flowers with five petals each, arranged in a repeating pattern across the fabric. The 'isen-isen', or filler patterns between the main motifs, include small white dots scattered throughout the background and geometric shapes such as triangles and lines forming a grid-like structure along the left edge. The layout follows a symmetrical design, with the floral motifs evenly distributed to create a balanced and harmonious appearance.",False,no_class,Trenggalek,trenggalek,0.9244588613510132
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Rahayu (Mustika Ayu).jpg,"The batik fabric features the Trenggalek motif, characterized by dark brown, light brown tones. The main motifs include crown flower flora and kawung motif culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white, red, and beige motifs. The main motifs include stylized leaves and flowers, some resembling lotus blossoms or similar floral forms, while others appear as abstract leafy patterns. These motifs are interspersed with smaller geometric shapes that fill the spaces between them, creating an intricate 'isen-isen' design. The layout features a central cluster of larger motifs surrounded by a more densely packed area of smaller motifs and geometric patterns, giving the impression of a balanced yet dynamic composition.",False,no_class,Trenggalek,trenggalek,0.9625069499015808
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 4 Selempang Gunungan.jpg,"The batik fabric features the Lamongan motif, characterized by orange, red, black, white tones. The main motifs include tendrils and limestone, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and red, black, and brown motifs. The main motifs appear to be abstract floral or leaf-like shapes, while the 'isen-isen' (filling) consists of small, intricate dots in various shades of brown and black. The layout/pattern arrangement features horizontal bands with alternating designs, creating a visually balanced composition across the fabric's surface.",False,no_class,Lamongan,lamongan,0.9356476664543152
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Soendari (Tugu Teratai).jpg,"The batik fabric features the Malang motif, characterized by bright red tones. The main motifs include rain tree and malang statue, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and white motifs. The main motifs include stylized flowers, leaves, and a central architectural element resembling a tower or temple. These elements are intricately detailed with small petal-like shapes forming the flowers and elongated, pointed leaves. The 'isen-isen' filling the spaces between these larger motifs consists of smaller floral patterns and star-like shapes. The layout/pattern arrangement follows a symmetrical design, with the central architectural element flanked by radiating floral patterns that extend outward in a balanced manner across the fabric's surface.",False,no_class,Malang,betawi,0.606857419013977
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 9 Biota Laut.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange, brown tones. The main motifs include sea life, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red, white, and black motifs. The main motifs include stylized fish, jellyfish, seaweed, and bubbles. The 'isen-isen', or filler patterns, consist of small circles and dots in various sizes, predominantly in white but also incorporating some red elements. The layout features a central cluster of larger motifs surrounded by smaller ones, creating a balanced yet dynamic composition that extends across the entire surface of the fabric.",False,no_class,Lamongan,lamongan,0.9177345037460327
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Baronggung (Bunga Nirwana 1).jpg,"The batik fabric features the Tulungagung motif, characterized by green, red tones. The main motifs include orchid flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and red, green, and purple motifs. The main motifs appear to be abstract floral or leaf-like shapes, while the 'isen-isen' (filling) consists of smaller, intricate patterns that resemble small flowers or leaves in various shades of green and purple. The layout/pattern arrangement is dense and repetitive, covering the entire surface of the fabric without any clear directional orientation.",False,no_class,Tulungagung,tulungagung,0.7656829357147217
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Kantil (Kembang Sepatu).jpg,"The batik fabric features the Malang motif, characterized by fuchsia pink, blue tones. The main motifs include hibiscus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and floral motifs in shades of blue, orange, and green. The main motifs consist of stylized flowers with rounded petals and leafy stems, while smaller, simpler shapes resembling leaves or buds fill the spaces between them. The layout/pattern arrangement appears random yet balanced, creating an overall dense but harmonious design across the entire surface of the fabric.",False,no_class,Malang,malang,0.7133593559265137
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 4 Bangau dan Mawar Kombinasi.jpg,"The batik fabric features the Lamongan motif, characterized by red, dark blue, light blue, white tones. The main motifs include strok and rose, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and red, blue, and black motifs. The main motifs include stylized flowers and leaves, with birds depicted in blue and black. The 'isen-isen' filling the spaces consists of smaller floral patterns in red and blue against a black background. The layout features two distinct sections: one upper section with a black background and floral motifs, and a lower section with a white background featuring larger floral designs and birds.",False,no_class,Lamongan,lamongan,0.8418587446212769
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Baronggung (Bunga Nirwana 2).jpg,"The batik fabric features the Tulungagung motif, characterized by blue, red tones. The main motifs include orchid flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a light blue background and red, blue, and white motifs. The main motifs appear to be stylized floral or leaf-like shapes, predominantly in red, with some in blue and white. These motifs are interspersed throughout the fabric, creating an intricate pattern. The 'isen-isen', which fills the spaces between the larger motifs, consists of smaller, more abstract shapes that resemble swirling lines or waves, primarily in blue and white. The overall layout follows a repeating geometric pattern, giving the impression of a dense yet balanced design across the entire surface.",False,no_class,Tulungagung,trenggalek,0.49299952387809753
