name,class,image_path,caption_en,philosophy_en,philosophy_core,split
sidoluhur61.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur61.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and golden motifs. The dominant motifs include stylized leaves and flowers arranged symmetrically around central star-like figures. These floral elements are interconnected by intricate, swirling lines forming a complex lattice pattern. Small, dot-like isen-isen elements are scattered throughout, adding texture and detail to the design. The motifs repeat consistently across the fabric, creating a harmonious and balanced composition.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",train
mega_mendung76.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung76.jpg,"The batik fabric features the mega_mendung motif, characterized by a light purple background and deep purple motifs. The dominant motifs are abstract, flowing curves resembling stylized leaves or waves, with intricate inner detailing. These motifs are arranged in a repetitive pattern across the fabric, creating a sense of rhythm and movement. The spacing between the motifs varies slightly but remains relatively uniform, ensuring a balanced distribution throughout the design. There are no visible isen-isen elements such as small dots or short lines within the motifs themselves; instead, the focus is on the continuous flow and interlocking nature of the larger shapes. The overall layout appears symmetrical, with each motif mirroring its counterpart, contributing to the harmonious aesthetic of the batik.","The philosophical meaning of the Mega Mendung motif reflects patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",train
tuntrum121.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum121.jpg,"The batik fabric features the tuntrum motif, characterized by a black background and orange star-shaped motifs. The stars have white centers and are surrounded by smaller white dots, creating a detailed and intricate pattern. These star motifs are evenly spaced across the fabric, arranged in a grid-like fashion. Each star is oriented uniformly, contributing to a symmetrical overall design. The small white dots act as isen-isen elements, filling the spaces between the larger star motifs, enhancing the texture and complexity of the pattern.","Traditionally, the Truntum motif symbolizes sincere love, quiet devotion, and the renewal of affection.","sincere love, devotion, renewal of affection, patience",train
bokor_kencono99.jpg,bokor_kencono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono99.jpg,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold motifs. The dominant motifs include teardrop-shaped elements with intricate floral and geometric patterns at their centers, surrounded by smaller ornamental designs. These motifs repeat consistently across the fabric, arranged in a symmetrical pattern with equal spacing between them. The small dots and short lines within each motif add texture and detail, enhancing the overall complexity of the design.","In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",train
mega_mendung58.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung58.jpg,"The batik fabric features the mega_mendung motif, characterized by a vibrant red background and dynamic blue motifs. The dominant motifs consist of swirling, cloud-like shapes that resemble stylized waves or flowing water, creating a sense of movement and fluidity. These motifs are interspersed with smaller, less prominent white elements that act as fillers, adding depth and contrast to the design. The motifs repeat consistently across the fabric, arranged in a grid-like pattern but with slight variations in size and orientation, enhancing the overall complexity and visual interest. The arrangement appears symmetrical along both horizontal and vertical axes, contributing to a balanced and harmonious composition.","In Cirebonese court culture, the Mega Mendung motif represents composure, inner peace, and the grace of divine protection.","patience, emotional calm, spiritual serenity, divine protection",train
sidomukti35.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti35.jpg,"The batik fabric features the sidomukti motif, characterized by a golden-brown background and dark brown motifs. The dominant motifs include stylized leaves and vines arranged in a repeating pattern. These motifs are interconnected through a network of curved lines, creating a dense and intricate design. Small white dots and short black lines act as isen-isen elements, adding texture and detail to the overall pattern. The motifs are evenly spaced and repeated throughout the fabric, maintaining a symmetrical arrangement. The layout follows a grid-like structure, ensuring uniformity and balance across the entire piece.","The philosophical meaning of the Sidomukti motif reflects enduring happiness, fulfilment, prosperity, and spiritual wholeness.","enduring happiness, fulfilment, prosperity, spiritual wholeness",train
mega_mendung148.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung148.jpg,"The batik fabric features the mega_mendung motif, characterized by a black background and white motifs. The dominant motifs consist of swirling cloud-like shapes, each featuring a central curve flanked by two smaller curves on either side, creating a symmetrical design. These motifs are arranged densely across the fabric, repeating consistently in a grid-like pattern. There are no visible isen-isen elements such as small dots or short lines within the motifs themselves; instead, the contrast between the black background and the white clouds creates a striking visual effect. The overall layout shows a high degree of symmetry, with motifs aligned uniformly both horizontally and vertically, emphasizing the repetitive nature of the design.","In Cirebonese court culture, the Mega Mendung motif represents composure, inner peace, and the grace of divine protection.","patience, emotional calm, spiritual serenity, divine protection",train
sidoluhur150.png,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur150.png,"The batik fabric features the sidoluhur motif, characterized by a white background and dark brown motifs. The dominant motifs include stylized flowers and leaves, arranged symmetrically within a grid-like pattern formed by intersecting diamond shapes. Small dots and short lines act as isen-isen elements, filling the spaces between larger motifs. The motifs repeat consistently throughout the fabric, creating a balanced and harmonious design.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",train
sidoluhur23.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur23.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and orange motifs. The dominant motifs include stylized flowers and leaves, arranged symmetrically across the fabric. These floral elements are interconnected by intricate, curving lines that form a network-like pattern. Small black dots are interspersed within the design, adding depth and detail to the overall composition. The motifs repeat consistently throughout the fabric, creating a harmonious and balanced visual arrangement.","The philosophical meaning of the Sidoluhur motif reflects noble character, moral elevation, and the aspiration for dignified conduct.","noble character, moral elevation, dignity, exemplary conduct",train
kawung62.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung62.jpg,"The batik fabric features the kawung motif, characterized by a dark blue background and white, orange, red, and black motifs. The dominant motifs consist of teardrop-shaped elements arranged symmetrically within larger diamond shapes. These teardrops have small white dots at their tips, adding detail to each form. The motifs repeat consistently across the fabric, maintaining uniform spacing and alignment. The overall layout follows a grid-like pattern, ensuring a balanced and harmonious design throughout the entire piece.","In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","purity of heart, self-mastery, life cycle, moral balance",train
sidomukti19.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti19.jpg,"The batik fabric features the sidomukti motif, characterized by a dark brown background and light brown motifs. The dominant motifs include stylized flowers and leaves, arranged symmetrically within a grid-like pattern. These floral elements are interspersed with small circular designs and short horizontal lines, creating a sense of balance and rhythm throughout the fabric. The motifs repeat consistently across the entire surface, maintaining a uniform alignment both vertically and horizontally. The overall layout is structured, with each section of the fabric containing identical patterns, emphasizing the repetitive nature of the sidomukti design.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",train
dayak19.jpg,dayak,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak19.jpg,"The batik fabric features the Dayak motif, characterized by a red background and blue, gold, and black motifs. The dominant motifs include stylized octopus-like creatures with intricate, swirling tentacles in blue and gold, set against a backdrop of small, evenly spaced white dots known as isen-isen. These motifs repeat consistently across the fabric, arranged in a symmetrical pattern with some overlapping for depth. The orientation of the motifs varies slightly but generally follows a horizontal alignment, creating a dynamic yet balanced design.","The philosophical meaning of the Dayak motif reflects courage, harmony with nature, and the protective strength of ancestral wisdom.","courage, harmony with nature, protection, ancestral strength",train
dayak54.png,dayak,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak54.png,"The batik fabric features the Dayak motif, characterized by a black background and white and yellow motifs. The dominant motifs include stylized floral elements resembling lotuses, each adorned with small star-like centers. These lotus-like flowers are interconnected through intricate, swirling white lines that form complex, organic patterns. Small, circular isen-isen elements, also in white, are scattered throughout the design, adding texture and detail between the larger motifs. The motifs repeat consistently across the fabric, arranged in a grid-like pattern but with slight variations in orientation and spacing, creating a dynamic yet harmonious overall layout.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",train
sidoluhur147.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur147.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and orange motifs. The dominant motifs include stylized leaves and vines arranged in a repeating pattern. These motifs are interconnected through a network of curved lines, creating a flowing, organic design. Small black dots are interspersed within the larger motifs, adding depth and detail to the overall pattern. The motifs are evenly spaced and aligned in a grid-like fashion, maintaining a sense of balance and harmony throughout the fabric.","Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","noble character, moral elevation, dignity, exemplary conduct",train
tribusono146.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono146.jpg,"The batik fabric features the tribusono motif, characterized by a deep navy blue background and golden-brown motifs. The dominant motifs include stylized leaves and flowers, arranged in a repeating pattern across the fabric. These motifs are intricately detailed with small dots and short lines, adding texture and depth to the design. The arrangement follows a symmetrical layout, with motifs oriented in various directions but maintaining a balanced overall appearance. The repetition of these motifs creates a cohesive and visually striking pattern throughout the entire piece.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",train
parang57.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang57.jpg,"The batik fabric features the parang motif, characterized by a dark purple background and gold motifs. The dominant motifs consist of elongated, flowing curves resembling stylized leaves or waves, arranged vertically along the fabric. These motifs repeat consistently throughout the design, creating a symmetrical pattern. There are no visible isen-isen elements such as small dots or short lines within the motifs themselves; instead, the gold patterns stand out sharply against the dark purple backdrop. The overall layout follows a structured grid-like arrangement, enhancing the uniformity and balance of the design.","Traditionally, the Parang motif symbolizes perseverance, courage, and continuity in life.","perseverance, courage, continuity, relentless self-improvement",train
buketan27.png,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan27.png,"The batik fabric features the buketan motif, characterized by a green background and pink, blue, and yellow motifs. The dominant motifs include large flowers with detailed petals and leaves, arranged in clusters. Small dots and short lines are interspersed among the larger motifs, adding texture and detail. The motifs repeat consistently across the fabric, creating a symmetrical pattern. The layout structure follows a grid-like arrangement, ensuring uniformity throughout the design.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",train
liong38.jpg,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong38.jpg,"The batik fabric features the liong motif, characterized by a white background and red, blue, and green motifs. The dominant motifs include stylized dragon-like figures with flowing tails and intricate scales, interspersed with smaller floral elements such as leaves and flowers. These motifs are repeated throughout the fabric, creating a symmetrical pattern. The small dots and short lines act as fillers between the larger motifs, adding texture and depth to the design. The overall layout follows a grid-like structure, ensuring uniformity and balance across the entire piece.","In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","divine power, protection, prosperity, celestial benevolence",train
bokor_kencono107.jpg,bokor_kencono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono107.jpg,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and cream-colored motifs. The dominant motifs include heart-shaped elements with intricate designs resembling floral patterns, featuring detailed leaves and swirling lines. These heart shapes are arranged symmetrically across the fabric, creating a balanced and repetitive pattern. Small dots and short lines act as isen-isen elements, filling the spaces between the larger motifs and adding texture to the design. The overall layout follows a grid-like structure, ensuring uniformity and harmony throughout the piece.","The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",train
sekarjagad91.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad91.jpg,"The batik fabric features the sekarjagad motif, characterized by a golden-yellow background and intricate blue and purple floral patterns. The dominant motifs include stylized flowers with detailed petals and leaves, arranged in a repeating pattern across the fabric. Small, circular isen-isen elements are interspersed among the larger floral designs, adding texture and depth. The motifs are oriented in various directions, creating a dynamic and balanced composition. The overall layout shows a mix of vertical and horizontal arrangements, ensuring a harmonious distribution of the design elements throughout the fabric.","Traditionally, the Sekarjagad motif symbolizes the beauty of diversity, universal harmony, and joyful coexistence.","beauty of diversity, universal harmony, radiance, coexistence",train
betawi48.jpg,betawi,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi48.jpg,"The batik fabric features the betawi motif, characterized by a bright yellow background and vibrant red, blue, white, and black motifs. The dominant motifs include stylized flowers, geometric patterns, and figures resembling traditional Betawi attire. Floral elements feature intricate petal designs, while geometric forms include circular and star-like shapes. Figures wearing traditional clothing are depicted holding hands, with one figure wearing a headdress adorned with feathers. Small dots and short lines act as isen-isen elements, adding texture and detail throughout the design. The motifs are arranged symmetrically along the edges of the fabric, with larger central figures surrounded by smaller decorative elements. The overall layout includes repeated patterns and balanced compositions, typical of Betawi batik artistry.","In Betawi culture, the Betawi motif represents cross-cultural harmony, communal cheerfulness, and pride in a diverse urban identity.","multicultural openness, communal harmony, joyful identity, cultural pride",train
sidoluhur146.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur146.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark brown background and light beige motifs. The dominant motifs include intricate floral elements such as lotus flowers and leaves, arranged symmetrically around central circular patterns. These floral designs are interspersed with small, detailed isen-isen elements consisting of short lines and dots, which add texture and depth to the overall design. The motifs repeat consistently throughout the fabric, creating a harmonious and balanced pattern. The layout follows a grid-like structure, ensuring uniformity and symmetry across the entire piece.","The philosophical meaning of the Sidoluhur motif reflects noble character, moral elevation, and the aspiration for dignified conduct.","noble character, moral elevation, dignity, exemplary conduct",train
Parang Kopi,Malang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Krajan (Parang Kopi).jpg,"The batik fabric features the Malang motif, characterized by orange, brown motifs. The dominant motifs include coffee beans and parang pattern, motif klasik. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","This batik motif adapts the wave batik trend, reflecting modern coffee culture with a relaxed and creative feel. The dynamic pattern resembles a flow of coffee, combining coffee beans and distinctive ornaments.",,train
betawi61.jpg,betawi,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi61.jpg,"The batik fabric features the betawi motif, characterized by a green background and white motifs. The dominant motifs include stylized human figures adorned with headdresses, depicted in a symmetrical arrangement. These figures have intricate patterns on their bodies, featuring small dots and short lines as isen-isen elements. The motifs repeat consistently along the length of the fabric, maintaining a balanced and orderly layout.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",train
mega_mendung98.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung98.jpg,"The batik fabric features the mega_mendung motif, characterized by a white background and blue motifs. The dominant motifs consist of swirling, cloud-like shapes with intricate curvilinear patterns, resembling stylized clouds or waves. These motifs are arranged in a repetitive pattern across the fabric, creating a dynamic and flowing effect. The motifs vary slightly in size but maintain a consistent orientation, suggesting a horizontal alignment from left to right. There are no visible isen-isen elements such as small dots or short lines within these larger motifs. The overall layout appears symmetrical along vertical axes, enhancing the balanced aesthetic of the design.","In Cirebonese court culture, the Mega Mendung motif represents composure, inner peace, and the grace of divine protection.","patience, emotional calm, spiritual serenity, divine protection",train
liong30.jpeg,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong30.jpeg,"The batik fabric features the liong motif, characterized by a deep red background and vibrant blue, yellow, pink, and white motifs. The dominant motifs include stylized dragon-like figures with intricate scales and flowing tails, intertwined with floral elements featuring large, detailed petals in shades of blue, pink, and orange. Small dots and short lines are interspersed within the floral patterns, adding texture and detail. The motifs are arranged symmetrically across the fabric, with the dragons positioned centrally and the flowers distributed around them, creating a balanced and harmonious composition.","In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","divine power, protection, prosperity, celestial benevolence",train
tuntrum32.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum32.jpg,"The batik fabric features the tuntrum motif, characterized by a black background and white motifs. The dominant motifs consist of star-like shapes with small dots at their centers, arranged symmetrically within diamond-shaped frames. These star motifs are interspersed with smaller white dots and short lines, creating a pattern of interconnected geometric forms. The motifs repeat consistently throughout the fabric, maintaining a balanced and harmonious layout. The overall design exhibits a high degree of symmetry, with each section mirroring the next, ensuring a cohesive and visually pleasing arrangement.","Traditionally, the Truntum motif symbolizes sincere love, quiet devotion, and the renewal of affection.","sincere love, devotion, renewal of affection, patience",train
kawung144.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung144.jpg,"The batik fabric features the kawung motif, characterized by a yellow background and white motifs. The dominant motifs consist of circular shapes resembling flowers with dark blue centers. These floral elements are arranged in a grid-like pattern, creating a symmetrical design. Each motif is surrounded by smaller white circles, forming a secondary layer within each flower shape. The overall layout shows a repetitive and structured arrangement, maintaining uniformity throughout the fabric.","Traditionally, the Kawung motif symbolizes purity of heart, self-mastery, and the eternal cycle of human life.","purity of heart, self-mastery, life cycle, moral balance",train
singa_barong1.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong1.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and black, brown, and orange motifs. The dominant motifs include stylized birds, leaves, and geometric patterns. The birds have elongated bodies and pointed beaks, while the leaves feature intricate veining. Geometric shapes such as triangles and squares are also present, adding complexity to the design. Small dots and short lines act as isen-isen elements, filling gaps between larger motifs. The motifs are arranged symmetrically around central decorative elements, creating a balanced and harmonious pattern across the fabric.","The philosophical meaning of the Singa Barong motif reflects mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",train
kawung97.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung97.jpg,"The batik fabric features the kawung motif, characterized by a black background and orange motifs. The dominant motifs consist of circular shapes with smaller circles inside them, resembling flower buds or seed pods. These circular elements are arranged in a repeating pattern across the fabric, creating a symmetrical design. The motifs are evenly spaced and oriented uniformly, forming a grid-like structure. There are no visible isen-isen elements such as small dots or short lines within the motifs themselves; these are purely decorative and enhance the overall aesthetic of the pattern.","The philosophical meaning of the Kawung motif reflects purity of heart, self-mastery, and moral balance in life.","purity of heart, self-mastery, life cycle, moral balance",train
parang59.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang59.jpg,"The batik fabric features the parang motif, characterized by a dark brown background and white motifs. The dominant motifs consist of elongated, irregularly shaped ovals arranged diagonally across the fabric. These ovals vary slightly in size but maintain a consistent pattern throughout. Small, short lines, known as isen-isen, are interspersed between the larger motifs, adding texture and detail to the design. The motifs repeat consistently along both horizontal and vertical axes, creating a symmetrical and balanced layout.","In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","perseverance, courage, continuity, relentless self-improvement",train
dayak111.jpg,dayak,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak111.jpg,"The batik fabric features the Dayak motif, characterized by a dark blue background and white motifs. The dominant motifs appear to be stylized floral elements, possibly resembling lotus flowers or similar blossoms, arranged in a repetitive pattern across the fabric. These motifs are interspersed with small orange and yellow accents, which could represent additional decorative elements or parts of the flower design. The fabric shows no visible isen-isen elements such as small dots or short lines. The motifs are evenly spaced and oriented consistently throughout the piece, suggesting a symmetrical arrangement. The overall layout appears structured, with the motifs forming a cohesive and uniform design across the entire surface of the batik.","Traditionally, the Dayak motif symbolizes courage, harmony with nature, and protective ancestral strength.","courage, harmony with nature, protection, ancestral strength",train
jlamprang128.jpg,jlamprang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang128.jpg,"The batik fabric features the jlamprang motif, characterized by a yellow background and blue, red, and green motifs. The dominant motifs consist of circular shapes with intricate designs resembling snowflakes or starbursts at their centers. These circular patterns are interspersed within larger square frames outlined in black. Within these squares, smaller decorative elements such as small dots and short lines can be observed, adding texture and detail to each motif. The motifs repeat consistently throughout the fabric, arranged in a grid-like pattern where each motif is evenly spaced from its neighbors both horizontally and vertically. The overall layout maintains a high degree of symmetry, ensuring a balanced and harmonious appearance across the entire piece.","In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","cosmic balance, spiritual order, sacred connection, divine harmony",train
dayak64.jpeg,dayak,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak64.jpeg,"The batik fabric features the Dayak motif, characterized by a black background and white motifs. The dominant motifs include stylized octopus-like figures with intricate, swirling tentacles extending outward from their bodies. These motifs are arranged symmetrically across the fabric, creating a balanced pattern. The octopuses are interspersed with smaller, ornate designs resembling leaves or floral patterns, which add complexity to the overall design. There are no visible isen-isen elements such as small dots or short lines within the motifs themselves; these elements appear to be part of the larger, repeating pattern rather than individual motifs. The motifs repeat consistently throughout the fabric, maintaining a uniform distance between each figure, ensuring a cohesive and harmonious visual flow.","Traditionally, the Dayak motif symbolizes courage, harmony with nature, and protective ancestral strength.","courage, harmony with nature, protection, ancestral strength",train
dayak112.jpg,dayak,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak112.jpg,"The batik fabric features the Dayak motif, characterized by a dark brown background and vibrant red and white motifs. The dominant motifs include swirling, organic shapes resembling vines or leaves, which are intricately intertwined throughout the fabric. These motifs vary slightly in size but maintain a consistent pattern across the entire piece. Small white dots, known as isen-isen, are scattered sparsely among the larger motifs, adding texture and detail to the design. The motifs are arranged in a seemingly random yet harmonious manner, creating a balanced and visually engaging composition. There is no evident symmetry in the overall layout, allowing for a dynamic and fluid appearance.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",train
parang114.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang114.jpg,"The batik fabric features the parang motif, characterized by a white background and dark brown motifs. The dominant motifs include circular patterns with radiating lines emanating from their centers, resembling sunbursts or starbursts. These circular designs are interspersed with smaller, more intricate shapes such as teardrops and elongated ovals. The small dots and short lines act as isen-isen elements, filling spaces between larger motifs and adding texture to the overall design. The motifs repeat consistently across the fabric, arranged in a grid-like pattern with some variation in spacing and orientation, creating a balanced yet dynamic visual effect.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",train
singa_barong41.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong41.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and brown motifs. The dominant motifs include stylized lions (singa), birds, and floral elements. The lions are depicted in a dynamic pose, with one prominently positioned on the right side of the fabric. Birds, possibly representing barongs, are scattered throughout the design, some perched and others in flight. Floral elements, including lotus-like flowers, are interspersed among the other motifs. Small dots and short lines are used as isen-isen elements, adding texture and detail to the overall pattern. The motifs are arranged in a repetitive yet varied manner, creating a balanced composition across the fabric. The layout includes both vertical and horizontal orientations, contributing to the symmetrical appearance while maintaining a sense of movement through the placement of the figures.","Traditionally, the Singa Barong motif symbolizes mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",train
jlamprang82.png,jlamprang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang82.png,"The batik fabric features the jlamprang motif, characterized by a white background and blue, red, green, and black motifs. The dominant motifs consist of stylized snowflake-like patterns with central circular designs and radiating lines. Small dots and short lines act as isen-isen elements, adding texture and detail between the larger motifs. These motifs are arranged symmetrically, repeating in a grid-like pattern across the fabric, creating a balanced and harmonious design.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",train
Junjung Derajat,Malang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Kantil (Junjung Derajat).jpg,"The batik fabric features the Malang motif, characterized by purple motifs. The dominant motifs include sunflower, phoenix bird and parang junjung. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","This batik motif is inspired by the majesty of the phoenix found in Chinese celebrations, combined with the alluring beauty of flowers. This combination symbolizes eternity, elegance and revival.",,train
bokor_kencono2.jpg,bokor_kencono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono2.jpg,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold and white motifs. The dominant motifs consist of teardrop-shaped elements with intricate detailing at their centers, resembling stylized flowers or leaves. These teardrops are arranged in a repeating pattern across the fabric, creating a symmetrical design. The motifs are evenly spaced and oriented consistently, forming a structured grid-like arrangement. Small dots and short lines act as isen-isen elements, filling the spaces between the larger motifs and adding texture to the overall design.","The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",train
wirasat60.jpg,wirasat,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat60.jpg,"The batik fabric features the wirasat motif, characterized by a white background and gold motifs. The dominant motifs include diamond-shaped patterns filled with smaller intricate designs such as small dots and curved lines. These diamonds are arranged in a grid-like pattern, creating a symmetrical and repetitive design across the fabric. Each diamond contains detailed ornamental elements, contributing to the overall complexity and richness of the motif.","In Javanese tradition, the Wirasat motif represents the parental blessing for a new household — prosperity, dignity, and answered prayers.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",train
singa_barong107.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong107.jpg,"The batik fabric features the singa_barong motif, characterized by a black background and red, white, and brown motifs. The dominant motifs include a large, stylized barong figure with intricate patterns on its body and wings, along with swirling cloud-like designs surrounding it. The barong's head is adorned with horns, and its body is decorated with detailed scales and feathers. The fabric also includes smaller, repeating patterns such as floral elements and abstract ornaments, which are filled with white and brown hues against the black background. These elements are interspersed throughout the design, creating a balanced and harmonious composition. The overall layout shows a mix of vertical and horizontal arrangements, with some motifs overlapping for depth and complexity.","Traditionally, the Singa Barong motif symbolizes mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",train
Ceplik Melati Singo Mengkok,Lamongan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue motifs. The dominant motifs include jasmine and singo mengkok. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.",The Lamongan people wisely and judiciously use force,,train
jlamprang114.jpg,jlamprang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang114.jpg,"The batik fabric features the jlamprang motif, characterized by a golden background and vibrant red, blue, green, and teal motifs. The dominant motifs consist of circular designs adorned with intricate star-like patterns at their centers. These circles are outlined with small dots and filled with additional decorative elements resembling smaller stars or dots within them. The motifs are arranged in a grid-like pattern across the fabric, with each circle positioned symmetrically relative to its neighbors, creating a balanced and repetitive design. The spacing between the motifs appears uniform, ensuring a harmonious overall appearance.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",train
