image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 4 Batik Wagastu (Kawung Daur Rambat).jpg,"The batik fabric features the Malang motif, characterized by brick red, yellow motifs. The dominant motifs include ivy. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features circular motifs, characterized by red, black, gold, and white motifs. the dominant motif elements appear to be stylized leaves and flowers, interspersed within the circles. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout that covers the entire surface. small dots and short lines can also be seen filling some spaces between larger motifs, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Blimbing ( Daniswara Sukumara).jpg,"The batik fabric features the Malang motif, characterized by brown, red motifs. The dominant motifs include yellow ragil mask, banner and frangipani. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features strawberry motifs, characterized by red, green, and white motifs. the dominant motif elements include strawberries and leaves. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design. small dots and lines act as isen-isens, adding texture and detail between the larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Tiepuk Trenggalek (Manggis Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by purple, eggplant motifs. The dominant motifs include mangosteen fruit flora, truntum, cloves and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by pink, black, and white motifs. the dominant motif elements include flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas have denser clusters of motifs while others feature more scattered arrangements. small dots and short lines are also interspersed throughout the design, adding texture and detail.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Rahayu (Mustika Ayu).jpg,"The batik fabric features the Trenggalek motif, characterized by dark brown, light brown motifs. The dominant motifs include crown flower flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by black, white, red, and beige motifs. the dominant motif elements include leaves, flowers, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/FC Data 4 Selempang Gunungan.jpg,"The batik fabric features the Lamongan motif, characterized by orange, red, black, white motifs. The dominant motifs include tendrils and limestone. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, black, and white motifs. the dominant motif elements appear to be small flowers and leaves scattered throughout the fabric. these motifs are arranged in a repeating pattern that creates a dense yet balanced design, with some areas appearing more crowded than others due to varying densities. isen-isen, which consists of small dots and short lines, fills the spaces between larger motifs, adding texture and depth to the overall pattern.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Soendari (Tugu Teratai).jpg,"The batik fabric features the Malang motif, characterized by bright red motifs. The dominant motifs include rain tree and malang statue. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red and white motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, spaced evenly and oriented vertically along the length of the material. there are no isen-isens visible in this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 9 Biota Laut.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange, brown motifs. The dominant motifs include sea life. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features underwater plant motifs, characterized by red, white, and black motifs. the dominant motif elements include various types of seaweed and marine life such as jellyfish and small fish. these motifs are arranged in a non-geometric pattern across the fabric, with some areas appearing denser than others due to overlapping plants and creatures. there are also small dots and short lines interspersed among the larger motifs, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Baronggung (Bunga Nirwana 1).jpg,"The batik fabric features the Tulungagung motif, characterized by green, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling floral motifs, characterized by vibrant reds, greens, and purples. the dominant motif elements appear to be stylized flowers and leaves, intertwined into complex patterns. these motifs are densely packed and arranged in a non-repeating, organic manner, creating a dynamic and lively appearance on the fabric surface.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Kantil (Kembang Sepatu).jpg,"The batik fabric features the Malang motif, characterized by fuchsia pink, blue motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, blue, yellow, and green motifs. the dominant motif elements appear to be various types of flowers and leaves. these motifs are arranged in a non-geometric pattern across the fabric, with varying densities and orientations that create a dynamic and lively appearance. there are no isen-isens or other decorative elements visible on this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 4 Bangau dan Mawar Kombinasi.jpg,"The batik fabric features the Lamongan motif, characterized by red, dark blue, light blue, white motifs. The dominant motifs include strok and rose. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, blue, black, and white motifs. the dominant motif elements include flowers, leaves, birds, and small dots. these motifs are arranged in a repeating pattern across the fabric, with dense clusters of flowers and leaves interspersed with smaller bird figures. the spacing between the motifs varies slightly but remains relatively consistent throughout the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Baronggung (Bunga Nirwana 2).jpg,"The batik fabric features the Tulungagung motif, characterized by blue, red motifs. The dominant motifs include orchid flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by red, blue, and white motifs. the dominant motif elements appear to be abstract, flowing forms resembling leaves or vines. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. there are no isen-isens or other decorative elements visible within this particular section of the batik.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Rahayu (Kawung Kopi Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, black motifs. The dominant motifs include cloves, coffee beans. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features star-like motifs, characterized by red, black, and white motifs. the dominant motif elements appear as small stars interspersed within larger diamond-shaped grids. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet orderly layout that covers the entire surface. small dots and lines act as isen-isens, filling spaces between the main motifs and enhancing the overall design's complexity.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Lana (Alam parang daun teh biru).jpg,"The batik fabric features the Malang motif, characterized by blue motifs. The dominant motifs include teh leaf and machete motif. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leafy motifs, characterized by white motifs against a deep blue background. the dominant motif elements appear as stylized leaves and branches, creating a flowing pattern that runs diagonally across the fabric. these motifs are densely packed but spaced enough to allow for clear visibility of each element, giving a sense of movement and rhythm through their arrangement. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Tiepuk Trenggalek (Turonggo Yakso).jpg,"The batik fabric features the Trenggalek motif, characterized by black, chocolate motifs. The dominant motifs include turonggoyakso dance culture and flora of cloves, jasmine, roses. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by black, white, and red motifs. the dominant motif elements appear to be stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas show denser clusters while others have more scattered placement. there are no clear signs of isen-isens or other decorative fillers within this particular section of the fabric.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Blimbing (Daniswara Jiwa Trisna).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus, butterfly and mask, koin. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by black, brown, green, and blue motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas have denser clusters of motifs while others feature more scattered arrangements.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Soendari (Arca GanesCandra Kapalaha).jpg,"The batik fabric features the Malang motif, characterized by emerald green motifs. The dominant motifs include lotus and ganesha statue. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features skull motifs, characterized by white motifs against a teal background. the dominant motif elements include stylized skulls adorned with crowns and decorative elements. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. there are no isen-isens or other filler patterns visible within this section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061004_Irfan Hakim_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by brown, red motifs. The dominant motifs include ashoka flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features heart-shaped motifs, characterized by red, white, and black motifs. the dominant motif elements include stylized hearts adorned with small dots and lines that form intricate designs within each heart. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally along the length of the material.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Baronggung (Gayatri Putri).jpg,"The batik fabric features the Tulungagung motif, characterized by light green, dark green motifs. The dominant motifs include gayatri temple and living plants. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features diamond-shaped motifs, characterized by green, white, and black motifs. the dominant motif elements appear to be stylized leaves and possibly small flowers within each diamond. these diamonds are arranged in a repeating grid pattern across the fabric, creating a dense yet orderly layout. there are no isen-isens or additional decorative elements visible on this particular section of the batik.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060306_Bandeng Lele Manggar Kelapa_2025_FLORA_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by reddish brown, black motifs. The dominant motifs include coconut blossom, milkfish and catfish and singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by black, gold, red, and blue motifs. the dominant motif elements include flowers, leaves, and abstract shapes resembling birds or insects. these motifs are arranged in a non-repeating pattern across the fabric, with varying densities and orientations that create a dynamic and intricate design. small dots and short lines are interspersed between larger motifs, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 4 Lamongan Megilan.jpg,"The batik fabric features the Lamongan motif, characterized by pitch black, black, red motifs. The dominant motifs include lamongan cultural ornament. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features elephant motifs, characterized by red, black, and white motifs. the dominant motif elements include elephants and possibly other small decorative details. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. there are also small white dots scattered throughout the background, adding texture to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Lana (Bunga Matahari).jpg,"The batik fabric features the Malang motif, characterized by green motifs. The dominant motifs include sunflower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features sunflower motifs, characterized by yellow, green, and brown motifs. the dominant motif elements are sunflowers with their petals spread outwards. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. there are no isen-isens or other filler elements visible in this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060103_Daun Sente (Talas)_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by navy blue motifs. The dominant motifs include taro leaves. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features swirling motifs, characterized by brown, blue, and white motifs. the dominant motif elements appear to be abstract, flowing forms resembling leaves or vines. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. small dots and short lines are interspersed throughout, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Bengkel (Mayuragari).jpg,"The batik fabric features the Malang motif, characterized by navy blue motifs. The dominant motifs include peacock. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leafy motifs, characterized by dark blue, light blue, and white motifs. the dominant motif elements appear as elongated leaves with detailed veins. these motifs are arranged diagonally across the fabric, creating a flowing pattern that starts from the top right corner and extends towards the bottom left. the spacing between the leaves varies slightly but remains relatively consistent throughout the design. small dots are interspersed within the background grid, adding texture to the overall appearance.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 31 Batik Kantil (Mawar).jpg,"The batik fabric features the Malang motif, characterized by brick red motifs. The dominant motifs include rose flower and butterfly. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, yellow, blue, and white motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small dots are interspersed between the larger motifs, adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Krajan (Parang Kopi).jpg,"The batik fabric features the Malang motif, characterized by orange, brown motifs. The dominant motifs include coffee beans and parang pattern, motif klasik. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features wavy motifs, characterized by orange, brown, and white motifs. the dominant motif elements appear as elongated, flowing forms that resemble abstract leaves or waves. these motifs are arranged diagonally across the fabric, creating a dynamic pattern with varying densities and orientations. small dots and lines are interspersed within some sections, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 17 Sendang Dhuwur.jpg,"The batik fabric features the Lamongan motif, characterized by black, red motifs. The dominant motifs include a machete made from the elementary school letters sendang duwur and clover. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, black, and white motifs. the dominant motif elements include flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with small dots interspersed between the larger designs. the motifs appear to be evenly spaced and densely packed, creating a vibrant and intricate design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 10 Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by red, black motifs. The dominant motifs include singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, white, and black motifs. the dominant motif elements include flowers, leaves, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Baronggung (Rumput Laut).jpg,"The batik fabric features the Tulungagung motif, characterized by brick red, chocolate motifs. The dominant motifs include sea and seaweed. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features intricate tree-like motifs, characterized by deep reds, golds, and browns. the dominant motif elements appear as stylized trees with elaborate branches extending outward. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. small dots and short lines are interspersed between the larger tree motifs, adding texture and detail to the overall composition.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Tiepuk (Ayam Bekisar).jpg,"The batik fabric features the Trenggalek motif, characterized by deep red, cream, golden yellow motifs. The dominant motifs include bekisar chicken fauna and clove plant flora, tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, white, and beige motifs. the dominant motif elements include flowers, leaves, and birds. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas have denser clusters of motifs while others feature more scattered arrangements. small dots and short lines are interspersed between larger motifs, adding texture to the design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Baronggung (Jahewono).jpg,"The batik fabric features the Tulungagung motif, characterized by red, black motifs. The dominant motifs include ginger plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leaf-like motifs, characterized by red, white, and black motifs. the dominant motif elements appear to be stylized leaves with small circular details at their bases. these motifs are arranged in a repeating pattern across the fabric, creating a dense and uniform design. the spacing between the motifs is consistent, and they are oriented horizontally along the length of the fabric.",Tulungagung,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Soendari (Sekartaji Latar Gede).jpg,"The batik fabric features the Malang motif, characterized by blue, black motifs. The dominant motifs include sekartaji mask. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features mask-like motifs, characterized by black, gold, teal, and white motifs. the dominant motif elements appear as stylized faces with intricate details. these masks are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally. small dots and short lines act as isen-isens, adding texture between the larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060309_Sekar Jagad Lamongan_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by blue, blue sapphire motifs. The dominant motifs include jasmine. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by blue, black, and white motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities. some areas have denser clusters of motifs while others feature more scattered arrangements. small dots and short lines are interspersed between larger motifs, adding texture to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Rahayu (Seret Jedet.jpg,"The batik fabric features the Trenggalek motif, characterized by red, orange motifs. The dominant motifs include clove and parang pattern. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features linear motifs, characterized by white motifs against a deep red background. the dominant motif elements appear as small dots, short lines, and elongated shapes scattered throughout. these motifs are arranged in horizontal bands across the fabric, creating a repeating pattern that varies slightly in density and spacing between each row.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features lotus motifs, characterized by vibrant reds, greens, and purples. the dominant motif elements include stylized lotus flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, creating a dense and intricate design that covers much of the surface area. small star-like isen-isens are interspersed among the larger motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Soendari (Batik Kopi).jpg,"The batik fabric features the Malang motif, characterized by chocolate, white motifs. The dominant motifs include rose. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features coffee-related motifs, characterized by white motifs against a brown background. the dominant motif elements include coffee cups, coffee beans, and coffee plant leaves. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a casual yet thematic design. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Wagastu (Budidaya Melati).jpg,"The batik fabric features the Malang motif, characterized by orange, blue motifs. The dominant motifs include jasmine plant. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leaf-like motifs, characterized by dark brown, light beige, and white motifs. the dominant motif elements appear to be stylized leaves and small flowers. these motifs are arranged in a repeating pattern across the fabric, with some variation in spacing and density. the arrangement seems somewhat random but maintains a consistent theme throughout the piece.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Sukun (Batik Pohon Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by green, yellow motifs. The dominant motifs include breadfruit leaf, buah pohon sukun. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features leafy motifs, characterized by orange, yellow, and green motifs. the dominant motif elements appear to be stylized leaves and small circular shapes resembling berries or flowers. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies slightly in density but remains relatively consistent throughout. there are no clearly visible isen-isens in this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 17 Batik Blimbing (Ista Malang Kucecwara).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include monument. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features triangular motifs, characterized by deep blue, white, and light gray motifs. the dominant motif elements appear to be stylized triangles forming larger diamond shapes within each triangle. these motifs are arranged diagonally across the fabric, creating a repeating pattern that spans from one edge to another. small dots and lines act as isen-isens, filling spaces between the main motifs and adding texture to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Krajan (Sekar Jagad).jpg,"The batik fabric features the Malang motif, characterized by brown, dark red motifs. The dominant motifs include coffee beans, bunga mawar and sparrows. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features star-shaped motifs, characterized by brown, beige, and red motifs. the dominant motif elements include stars, flowers, and small dots. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. isen-isen, represented by small dots and short lines, fills some areas between larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 5 Putihan Mekar Sewindu.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, black, and white motifs. the dominant motif elements appear as small flowers and leaves scattered throughout the fabric. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. there are no isen-isens or other filler elements visible on this particular section of the fabric.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Blimbing (Daniswara Silamukti).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include flower, padi, butterfly, banteng and mask, panji asmora bangun, ragil kuning. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by blue, red, and yellow motifs. the dominant motif elements include stylized flowers and leaves. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced design. small dots and short lines act as isen-isens, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Tiepuk (Turonggo Yakso Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by black, milk chocolate, blue motifs. The dominant motifs include clove plant flora, food ... and turonggoyakso dance culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features dragon-like motifs, characterized by black, blue, red, and white motifs. the dominant motif elements appear to be stylized dragons intertwined with smaller decorative elements resembling leaves or feathers. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design. the spacing between the motifs varies slightly but remains relatively consistent throughout the piece, ensuring a harmonious flow from one section to another.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange motifs. The dominant motifs include milkfish and catfish and lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by orange, black, and white motifs. the dominant motif elements appear to be stylized flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create a dynamic yet balanced appearance. there are no clearly visible isen-isens in this particular section of the fabric.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061009_Gapuro Singo Mengkok_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, grey motifs. The dominant motifs include gapuro singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features bell-shaped motifs, characterized by black, blue, and white motifs. the dominant motif elements include stylized bells adorned with intricate details such as leaves and stars. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented vertically along the length of the material. small dots and short lines act as isen-isens, filling the spaces between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon motifs. The dominant motifs include clover and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, white, and black motifs. the dominant motif elements include stylized flowers, leaves, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Krajan (Kopi).jpg,"The batik fabric features the Malang motif, characterized by brown, white motifs. The dominant motifs include coffee beans. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features small dots motifs, characterized by white motifs against a brown background. the dominant motifs include small circular dots scattered evenly throughout the fabric. these dots are interspersed with larger, more intricate designs that resemble stylized leaves or petals, also in white. the motifs are arranged in a repeating pattern, creating a dense yet balanced layout across the entire surface. there are no clearly defined rows or columns, suggesting a random but uniform distribution.",Malang,UNKNOWN,,,False,no_class,
