image_path,ground_truth_class,predicted_class,classification_confidence,prediction,reference,philosophy_core,used_prompt_mode
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun49.jpg,wahyu_tumurun,wahyu_tumurun,0.957991898059845,nan,"Traditionally, the Wahyu Tumurun motif symbolizes divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung28.jpg,kawung,kawung,0.9115034341812134,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","The philosophical meaning of the Kawung motif reflects purity of heart, self-mastery, and moral balance in life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti103.jpg,sidomukti,sidomukti,0.9498759508132935,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum127.jpg,tuntrum,truntum,0.9908836483955383,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","In Surakarta royal tradition, the Truntum motif represents unconditional love, the rekindling of affection, and parental guidance.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061002_Gapuro Teratai_2025_FLORA_FAUNA.jpg,Lamongan,lamongan,0.9075153470039368,"The Lamongan motif was inspired by the beauty of the clove flower which is often found in Lamongan City. The elegant clove flower symbolizes prosperity, natural wealth and local wisdom.",The gapuro (gate) motif combined with lotus flowers symbolizes resilience because it is able to grow beautifully above murky water. Symbolizes the ability to remain strong amidst life's challenges and the transition to a better and more meaningful life.,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton109.jpg,srikaton,srikaton,0.9720492362976074,"In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","Traditionally, the Srikaton motif symbolizes divine radiance, natural abundance, and resilient grace.","divine radiance, natural abundance, resilience, visible grace",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang4.jpg,parang,parang,0.9761833548545837,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono94.jpg,tribusono,tribusono,0.915031373500824,"Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","In Surakarta batik tradition, the Tribusono motif represents the balance of physical, social, and spiritual dimensions of life.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo111.jpg,sidomulyo,sidomulyo,0.9327775239944458,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Lana (Bunga Wijaya Kusuma).jpg,Malang,malang,0.6497528553009033,The beauty of blooming flowers inspired by nature's radiance./ The beauty of blooming flowers inspired by nature's radiance./,"Inspired by the Singosari temple, which is a temple inherited from the Majapahit kingdom. The kawung motif in this batik is inspired by the kawung worn by Ken Dedes' daughter.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong7.jpg,singa_barong,singa_barong,0.9918277263641357,nan,"The philosophical meaning of the Singa Barong motif reflects mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Krajan (Bangau Terbang).jpg,Malang,malang,0.8506247997283936,"The elegant crane motif symbolizes freedom, elegance and harmony with nature. The graceful silhouette reflects inner balance, while the harmonious pattern represents sincerity in human relationships.","This batik motif is inspired by the cranes seen in the rice fields of Karangploso Village. With an artistic touch, this design reflects the harmony between traditional life and natural beauty.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi97.jpg,betawi,betawi,0.9903596639633179,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa22.jpg,tujuh_rupa,tujuh_rupa,0.9874409437179565,nan,"The philosophical meaning of the Tujuh Rupa motif reflects eloquence, adaptability, and the richness of peaceful cultural exchange.","eloquence, adaptability, cultural openness, peaceful diversity",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 5 Bandeng Lele Bunga Lili.jpg,Lamongan,lamongan,0.9867212772369385,"The Lamongan batik motif was inspired by the beauty of orchids which symbolizes elegance, purity and natural harmony. The elegant floral pattern reflects the grace and charm of nature, creating a harmonious atmosphere that brings warmth and cheerfulness.",Lamongan fish with lilies in the hope that the people of Lamongan will be as prosperous as lilies,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton30.jpg,srikaton,srikaton,0.9666321873664856,"In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","Traditionally, the Srikaton motif symbolizes divine radiance, natural abundance, and resilient grace.","divine radiance, natural abundance, resilience, visible grace",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi99.jpg,betawi,betawi,0.9765194654464722,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono6.jpg,bokor_kencono,bokor_kencono,0.9829531908035278,nan,"In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono79.jpg,bokor_kencono,bokor_kencono,0.9045845866203308,nan,"Traditionally, the Bokor Kencono motif symbolizes dignity, wisdom, and enduring authority.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi126.jpg,betawi,betawi,0.9787119626998901,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak142.jpg,dayak,dayak,0.9561360478401184,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan137.jpg,buketan,buketan,0.9106518626213074,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang145.jpg,jlamprang,jlamprang,0.9770658016204834,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung65.jpg,kawung,kawung,0.8008239269256592,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","The philosophical meaning of the Kawung motif reflects purity of heart, self-mastery, and moral balance in life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi33.jpg,betawi,betawi,0.9738270044326782,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","In Betawi culture, the Betawi motif represents cross-cultural harmony, communal cheerfulness, and pride in a diverse urban identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang142.jpg,jlamprang,jlamprang,0.929850697517395,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong9.jpg,singa_barong,singa_barong,0.993159294128418,nan,"The philosophical meaning of the Singa Barong motif reflects mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat120.jpg,wirasat,wirasat,0.9621250033378601,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","The philosophical meaning of the Wirasat motif reflects the fulfilment of wishes, elevated standing, and life's sufficiency.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono1.jpg,bokor_kencono,bokor_kencono,0.9680109620094299,nan,"In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061001_Bandeng Lele Gapuro Lamongan_2025_FAUNA_CULTURE.jpg,Lamongan,lamongan,0.9630472660064697,"The Lamongan motif was inspired by the majesty of the lion which symbolizes courage, strength and protection. The elegant pattern reflects the balance between power and harmony in every aspect of life","Combining the icon of milkfish and catfish, which are symbols of Lamongan's natural wealth, with the gapuro (gate) element which symbolizes the entrance to a life full of hope and glory.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung24.jpg,mega_mendung,mega_mendung,0.9861094355583191,nan,"The philosophical meaning of the Mega Mendung motif reflects patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad92.jpg,sekarjagad,sekarjagad,0.9994924068450928,"In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","Traditionally, the Sekarjagad motif symbolizes the beauty of diversity, universal harmony, and joyful coexistence.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung89.jpg,mega_mendung,mega_mendung,0.9090481400489807,nan,"The philosophical meaning of the Mega Mendung motif reflects patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060101_Daun Asem Bandeng Lele_2025_FLORA_FAUNA.jpg,Lamongan,lamongan,0.8199319839477539,"The Lamongan motif was inspired by the beauty of orchids which symbolizes elegance, purity and natural harmony. The elegant pattern reflects the grace and charm of nature, creating a harmonious atmosphere that brings warmth and cheerfulness.",While walking I saw tamarind leaves,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan48.jpg,buketan,buketan,0.8585607409477234,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","Traditionally, the Buketan motif symbolizes joy, beauty, purity, and feminine grace.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa104.jpg,tujuh_rupa,tujuh_rupa,0.9844287633895874,nan,"Traditionally, the Tujuh Rupa motif symbolizes eloquence, adaptability, and peaceful cultural diversity.","eloquence, adaptability, cultural openness, peaceful diversity",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong49.jpg,singa_barong,singa_barong,0.9581111669540405,nan,"In Cirebonese court culture, the Singa Barong motif represents sacred authority, the harmony of natural forces, and complete sovereignty.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak3.jpg,dayak,dayak,0.9162105917930603,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa8.jpg,tujuh_rupa,tujuh_rupa,0.9860715270042419,nan,"In Pekalongan's coastal tradition, the Tujuh Rupa motif represents openness to the world, graceful adaptability, and harmony across cultures.","eloquence, adaptability, cultural openness, peaceful diversity",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi73.jpg,betawi,betawi,0.9719573259353638,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","In Betawi culture, the Betawi motif represents cross-cultural harmony, communal cheerfulness, and pride in a diverse urban identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan97.jpg,buketan,buketan,0.9685173630714417,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung22.jpg,kawung,kawung,0.9780288338661194,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi6.jpg,betawi,betawi,0.867404580116272,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong82.JPG,singa_barong,singa_barong,0.995011568069458,nan,"Traditionally, the Singa Barong motif symbolizes mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun120.jpg,wahyu_tumurun,wahyu_tumurun,0.9867253303527832,nan,"The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong114.png,liong,liong,0.9896858334541321,"In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","The philosophical meaning of the Liong motif reflects divine power, protection, and the blessing of prosperity.","divine power, protection, prosperity, celestial benevolence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 6 Batik Bengkel (Sekar Jagad Puspakartika).jpg,Malang,malang,0.8169224262237549,"The Sekartaji batik depicts the beauty of blooming flowers with a harmonious pattern that reflects natural grace and elegance. The elegant floral motifs symbolize purity, tenderness and happiness, creating a warm atmosphere full of charm and cheerfulness.","Inspired by flowers when walking to Purwodadi Park - Inspired by the beauty of flowers when walking in Purwodadi Park, their colors and shapes create a deep impression, bringing fresh ideas to life which are reflected in works of art and creativity.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung59.jpg,kawung,kawung,0.9978614449501038,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","Traditionally, the Kawung motif symbolizes purity of heart, self-mastery, and the eternal cycle of human life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 4 Putihan Amarilis.jpg,Lamongan,lamongan,0.9296844601631165,"The Lamongan motif was inspired by the beauty of orchids which symbolizes elegance, purity and natural splendor. The elegant floral pattern reflects harmony with nature, conveying a sense of grace and tranquility in every aspect of life.","Symbolizes beauty, love, pride and strength",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun44.jpg,wahyu_tumurun,wahyu_tumurun,0.9913536906242371,nan,"The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono94.jpg,bokor_kencono,bokor_kencono,0.8452637791633606,nan,"The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 18 Batik Rahayu (Sekar Jagat Rahayu).jpg,Trenggalek,trenggalek,0.9038840532302856,"The beauty of blooming flowers reflects joy, hope and life's natural harmony. The graceful pattern symbolizes happiness, radiance and purity, creating harmony between nature and culture.","The flower motif blooms gracefully, symbolizing beauty and happiness in marriage. The harmonious pattern reflects love, purity and hope for a life full of blessings",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun55.jpg,wahyu_tumurun,wahyu_tumurun,0.9386510252952576,nan,"In Javanese royal tradition, the Wahyu Tumurun motif represents the descent of divine favour, noble ambition, and spiritual guidance.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak79.jpg,dayak,dayak,0.987644612789154,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","Traditionally, the Dayak motif symbolizes courage, harmony with nature, and protective ancestral strength.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Soendari (Bantengan).jpg,Malang,malang,0.8891421556472778,"The Sekartaji mask motif was inspired by the beauty of Sekartaji who was the daughter of the king of Kediri in the 8th century. The mask motif combines Javanese culture with modern elements, creating unique art that reflects local wisdom.",To introduce Mberot or Bantengan regional arts to the general public.,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti87.jpg,sidomukti,sidomukti,0.9009327292442322,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo132.jpg,sidomulyo,sidomulyo,0.9487726092338562,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang2.jpg,jlamprang,jlamprang,0.9527466297149658,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton66.jpg,srikaton,srikaton,0.9826181530952454,"In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","The philosophical meaning of the Srikaton motif reflects divine radiance, natural abundance, and resilience.","divine radiance, natural abundance, resilience, visible grace",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat40.jpg,wirasat,wirasat,0.9449173808097839,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","Traditionally, the Wirasat motif symbolizes the fulfilment of wholesome wishes, elevated standing, and life's sufficiency.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung90.jpg,kawung,kawung,0.9688471555709839,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","Traditionally, the Kawung motif symbolizes purity of heart, self-mastery, and the eternal cycle of human life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang64.jpg,parang,parang,0.9953789710998535,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","Traditionally, the Parang motif symbolizes perseverance, courage, and continuity in life.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung32.jpg,mega_mendung,mega_mendung,0.9859932661056519,nan,"Traditionally, the Mega Mendung motif symbolizes patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 19 Batik Rahayu (Turonggo Yakso).jpg,Trenggalek,trenggalek,0.9145964980125427,"The Trenggalek motif depicts the struggle between good and evil through the dynamic dance of mask dancers. The harmonious pattern reflects balance,教义和 local wisdom.","Depicts the might and beauty of traditional art through horse motifs, drums and dynamic dance movements. The energetic pattern symbolizes passion, courage, and cultural heritage that has survived throughout the ages.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 23 Batik Wagastu (Liris Kopi).jpg,Malang,malang,0.8881641030311584,"The Sekartaji batik motif was inspired by the beauty of Sekartaji's flowers which were blooming in the yard when the designer visited her friend's house. The elegant pattern reflects tranquility, natural beauty and purity of heart.","The natural beauty and glory of coffee in Dampit village which is known as the coffee center in Malang. This motif depicts the expanse of coffee plantations, the harvest process, and the spirit of farmers.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat96.jpg,wirasat,wirasat,0.9663403034210205,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","Traditionally, the Wirasat motif symbolizes the fulfilment of wholesome wishes, elevated standing, and life's sufficiency.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung49.jpg,mega_mendung,mega_mendung,0.9839608669281006,nan,"The philosophical meaning of the Mega Mendung motif reflects patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung73.jpg,kawung,kawung,0.9868782162666321,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","Traditionally, the Kawung motif symbolizes purity of heart, self-mastery, and the eternal cycle of human life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong35.jpeg,liong,liong,0.9806383848190308,"In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","Traditionally, the Liong motif symbolizes divine power, protection, and enduring prosperity.","divine power, protection, prosperity, celestial benevolence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060310_Kembang Sepatu Kombinasi Mawar_2025_FLORA.jpg,Lamongan,lamongan,0.9860992431640625,"The Lamongan motif was inspired by the beauty of flowers in the yard of the batik studio owner's house when on vacation. The natural beauty of various types of flowers that grow abundantly in the yard has been combined with classic batik elements, creating unique works full of warmth and cheerfulness.",Inspired by plants that are often found in home gardens,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060308_Kupu- Kupu Bunga Krisan_2020_FAUNA_FLORA.jpg,Lamongan,lamongan,0.9463732242584229,"The beauty of flowers blooming in harmony with nature's grace reflects purity, joy and hope for a better future. The harmonious pattern symbolizes sincerity, elegance and natural charm, creating a warm atmosphere full of life.",Inspired by the beauty of butterflies fluttering among chrysanthemum flowers.,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 16 Batik Lana (Daun teh dan embun).jpg,Malang,malang,0.7948419451713562,"The Sekartaji batik depicts the beauty of blooming flowers with a harmonious pattern that reflects joy and natural beauty. The graceful floral motifs symbolize happiness, purity and hope for a bright future.",Inspired by tea leaves from the Wonosari tea garden and dew balls in the morning.,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti11.jpg,sidomukti,sidomukti,0.9887280464172363,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang119.jpg,parang,parang,0.9978280663490295,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan95.png,buketan,buketan,0.9427305459976196,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang126.jpg,jlamprang,jlamprang,0.9962641596794128,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi145.jpg,betawi,betawi,0.997577965259552,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono137.jpg,bokor_kencono,bokor_kencono,0.9936125874519348,nan,"The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti64.jpg,sidomukti,sidomukti,0.8886959552764893,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","Traditionally, the Sidomukti motif symbolizes enduring happiness, fulfilment, and spiritual wholeness.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan19.jpg,buketan,buketan,0.8921343088150024,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono61.jpg,bokor_kencono,bokor_kencono,0.9537979364395142,nan,"In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
